#Wavelength [nm]	White Std.	Dark spec	0[s]	20.578[s]	40.667[s]	60.747[s]	80.814[s]	100.892[s]	120.956[s]	141.017[s]	161.122[s]	181.21[s]	201.3[s]	221.359[s]	241.466[s]	261.615[s]	281.707[s]	301.819[s]	301.831[s]
579.691	57164.3	1035.94	31402.4	29930.1	29583.4	29408.4	29255.2	29177.6	29258	29137.3	28942.8	29064.3	28957.6	29044.7	29027.6	29050.4	28859.4	28972.6	28972.6
579.934	57055.7	1047.48	31401.1	29788.1	29522.9	29342.3	29299	29144.1	29151.5	29099.9	28956	29055.8	28820.9	28822.1	28888.2	28887.6	28779.3	28891.5	28891.5
580.177	57236.9	1034.94	31441.4	29883.5	29454.8	29317.4	29267	29175	29131.5	29056.6	29157.4	28949.4	28955.1	28936	28844.7	28936.4	28859.8	28875.5	28875.5
580.419	57075.1	1045.52	31497.7	29935.8	29506	29348.1	29269.9	29132.2	29340.8	29178.6	29067.3	28932.4	28888.3	28862.2	29004.8	28919	28910.5	28966.3	28966.3
580.662	57277.5	1036.9	31588.6	30020.5	29693.2	29514.5	29385.1	29405.2	29302.7	29372.3	29268	29223.7	29178	29064.3	29094.7	29114	29196	28975.5	28975.5
580.905	57216.7	1035.4	31494.9	29917.7	29697.8	29382	29381.9	29365.9	29388.2	29169	29142.7	29102.2	28988.1	29104.9	29071	29157.6	29019.1	29048	29048
581.147	57112.7	1040.48	31438.3	29779.5	29620.8	29455	29445	29184.5	29406.9	29350.8	29287.2	29207.8	29122.2	29125.7	29200.6	29151.7	29033.3	29158.3	29158.3
581.389	57057.3	1066.64	31487.2	29955.3	29630.5	29572.5	29552	29342.4	29320.7	29282.2	29303.3	29345.9	29257.5	29177.8	29207.4	29170.4	29076.2	29168.1	29168.1
581.632	56984.7	1041.66	31470.5	29943.2	29750.3	29628.9	29346.3	29456.5	29276.6	29272.1	29334.2	29300.6	29250.2	29185.8	29197.8	29206.5	29073.2	28994.3	28994.3
581.874	57140	1042.37	31568.8	30106.6	29720.2	29737.7	29718	29420.8	29471.6	29343.4	29345.7	29319.3	29357.5	29312.3	29395.5	29318.9	29270.7	29306.1	29306.1
582.116	57165.2	1044.84	31605.6	30077.5	29753.5	29554.3	29572.1	29525.1	29486.8	29406.6	29410.6	29487.5	29149.4	29240.8	29325.7	29218.3	29202	29284.9	29284.9
582.359	56920.6	1037.2	31445.7	29949.7	29731.1	29656.7	29516.7	29537.9	29352	29395.8	29305.5	29396.2	29322.4	29308.1	29185.7	29306.4	29217.4	29296.3	29296.3
582.601	57090.1	1039.78	31605.9	30107.7	29949.9	29777	29707.3	29563.5	29457.2	29588.9	29521.8	29427.1	29472.8	29550.4	29320.9	29452.1	29290.7	29333.7	29333.7
582.843	57016.5	1034.98	31611.7	30280.6	29860.4	29808.1	29631.6	29667	29561.1	29464.5	29556.5	29491	29530.3	29293.8	29377.8	29515.7	29262.2	29200.7	29200.7
583.085	56828.9	1041.94	31634.3	30064.8	29832.6	29641.7	29632.8	29506.5	29521.6	29406.4	29362.4	29303.1	29343.7	29163.2	29285.8	29244.8	29227.6	29256.3	29256.3
583.327	57040.5	1035.3	31591.3	30095	29968.4	29767.8	29689.9	29586.6	29577.4	29658.5	29531.3	29472	29468.5	29479.9	29269.5	29367.1	29421.6	29252	29252
583.569	57120.2	1035.76	31577.9	30237.2	29780.7	29807.8	29747.5	29551.2	29498.8	29537.8	29462.3	29429.2	29497.7	29361.5	29471.8	29526.9	29419.1	29390.5	29390.5
583.811	57109.9	1030.9	31680.3	30172.8	29983.9	29815.9	29683.2	29700.7	29705	29600.7	29592.3	29506.9	29431.7	29376.8	29473.3	29415	29404.9	29394.1	29394.1
584.053	56905.4	1044.5	31659.9	30195.5	29936.5	29612.7	29687.7	29581.8	29571.7	29535.1	29441.4	29440.1	29576.7	29423.5	29399	29321.6	29347.3	29307.1	29307.1
584.295	56971.6	1040.16	31685.4	30255.7	29867.8	29720.7	29771.9	29652.6	29595.1	29532.8	29565.2	29451.2	29472.4	29473.2	29520.1	29267	29495.6	29411.5	29411.5
584.536	57205.2	1043.84	31901.7	30450.9	30100	30024.6	29946.7	29854.2	29852.8	29591.6	29702.4	29709.5	29581	29758.8	29592	29656.3	29621.5	29565.6	29565.6
584.778	56830.9	1041.9	31546.8	30270.2	29978.7	29889.7	29873	29642.2	29693.9	29597	29610	29651.2	29505	29432.5	29379.4	29384.1	29440.7	29486	29486
585.02	57065.4	1031.76	31756.8	30488.6	30231.8	29984.4	29954.8	29935.4	29847.3	29836.5	29785.7	29581.2	29731.8	29696.1	29640.1	29650.2	29594.6	29611	29611
585.261	56985.2	1034.14	31736.6	30384.9	30068.9	30102.9	29987	29751	29781.9	29800.3	29635.2	29667.8	29650.2	29615.5	29588	29658	29522.6	29512.9	29512.9
585.503	56861.4	1039.92	31675.2	30345.1	30026.8	29871.2	29749.8	29839.2	29719.3	29696.1	29692.3	29663.3	29528.8	29485.6	29587.3	29574.9	29493	29611.1	29611.1
585.744	57070.8	1036.24	31668.9	30364.9	30118.6	30004.3	29857.7	29836.4	29740.2	29673.5	29680	29838.3	29731.3	29690	29635.1	29683.3	29540.2	29560.7	29560.7
585.986	57011	1039.2	31654.7	30328.4	30105.4	29907.5	29818.6	29769.2	29812.2	29751.3	29635	29695.9	29798.9	29663	29567.2	29717.7	29652.6	29611.3	29611.3
586.227	57048.4	1044.48	31721.5	30426.9	30329.1	30044.6	29909.8	30005.9	29929.4	29866.6	29701.9	29776.8	29780.1	29783.7	29787.7	29773.7	29692.8	29800.6	29800.6
586.468	56743.5	1040.54	31692.6	30277.4	30165.1	29965.1	29827.4	29902.1	29792.9	29740.9	29865.4	29724.6	29740.5	29681.8	29619.7	29683.2	29638.4	29532.9	29532.9
586.71	56955.5	1038.46	31827.1	30541.6	30164	30068.8	29968.1	29950.1	30005.6	29939.6	29850.7	29836.8	29867.8	29843.3	29777.6	29715.9	29710.3	29724.8	29724.8
586.951	57022.2	1041.28	31923.5	30588.3	30362.4	30010.2	30102.7	29951.5	30092.6	29977	29804.8	30033.6	29912.6	29938.5	29839.8	29921.5	29789.5	29844.6	29844.6
587.192	56816.3	1036.26	31697.7	30394	30129.5	29987.5	30058.3	29874.5	29914.6	29825.8	29711.1	29754.1	29759.6	29666.8	29663.9	29553.6	29651.3	29631.1	29631.1
587.433	57027.4	1040.98	31821.5	30504.1	30201.7	30138.9	30041	29916.9	29878	29967.3	29895.7	29743.1	29823.8	29775.9	29869.1	29760.9	29630.4	29727.6	29727.6
587.674	57079.8	1030.88	31878.8	30691.9	30211.8	30121.1	30066.4	30038.5	29988.7	30009.4	29961.5	29936.3	29944.6	29957.4	29825.3	29983.8	29841.1	29734.4	29734.4
587.915	57031.7	1032.56	31839.7	30678.9	30266.1	30262.9	30154.8	29994.8	30025.6	29993	29966.4	29863	29845.8	29903.8	29848.3	29832.4	29839.1	29734.9	29734.9
588.156	57011.8	1039.2	31723.8	30464.8	30391.1	30211	30040.7	29851	30020	29816	29861.7	29767.3	29838.9	29851.3	29819.5	29717.8	29773.8	29690.2	29690.2
588.397	57185.8	1038.94	31852.2	30704.1	30380.7	30172.6	30151.9	30036.4	30054.6	30059.4	30070.9	29965.9	29917.8	29915.4	29913.6	29884.7	29914.4	29847.7	29847.7
588.638	57027.4	1033.5	31849.2	30511.1	30394.5	30187	30126.7	30160.5	30024.7	29960.6	29943.7	29932.4	29818.7	29950.2	29903	29784.2	29798.3	29663.5	29663.5
588.879	57029.9	1038.26	31928.5	30639.2	30290.2	30237.8	30134.3	30056	30066.3	30124.5	29992.8	29943.8	29957.3	29884.7	29884.5	29825.3	29782.6	29865.7	29865.7
589.119	57031.3	1042.4	31871.4	30607.8	30347.5	30240.6	30216.5	30139.1	30033.1	30127.5	30008.2	29964.1	29909.4	30040.9	29975.1	29997	29916.5	29972.9	29972.9
589.36	56912.2	1033.76	31827.1	30742.1	30349.7	30373.7	30129.4	30077.1	30110.4	30033.4	30041.9	30070.2	29912.5	29939.4	29987.6	29877.2	29911.9	29885.2	29885.2
589.601	56808.3	1036.16	31811.6	30645.7	30347.5	30234.4	30278.1	30182.5	30199.2	30032.5	30068.2	29987	30081.8	29931.3	29976.8	30078.8	29815.9	29756.5	29756.5
589.841	57084.7	1034.6	31960.3	30754	30568.1	30427.6	30383.6	30248.7	30353.4	30142.5	30190.2	30142.5	30097.2	30172	30194.1	30058.4	29951.6	30066.2	30066.2
590.082	56922.8	1033.06	31878.6	30642.8	30472.7	30335.4	30278.5	30131.6	30153.1	30026.3	30044.7	29946.7	30056.7	30187.1	29964.8	30083.4	29978	29810.8	29810.8
590.322	56989.8	1051.14	31979.9	30677.1	30503.1	30299	30303.2	30277.9	30196.6	30074.4	30163.3	30030.6	30021.9	30024.3	30159.7	29983.7	30137.7	29966.8	29966.8
590.563	57080.2	1042.4	31923.5	30860.3	30500.9	30387.3	30317.1	30231.6	30260.5	30200.6	30193.3	30154.7	30213	30161.1	30082.3	30053.4	29997.9	30066.2	30066.2
590.803	57030.4	1043.34	31973.6	30727.5	30539.1	30350.8	30179.8	30362.1	30144.4	30095.2	30132.9	30112.1	30187.9	30116.9	30111.5	30077.5	30018.2	30105.2	30105.2
591.043	56767.3	1036.78	31896.5	30678	30401	30204.9	30224.4	30100	30166.6	29970.1	30030	30138	30067.7	30058.5	29966.4	29985.8	29879	29937.5	29937.5
591.284	57019.5	1036.26	31902.2	30862.6	30659.1	30530	30390.4	30334.2	30293.1	30400.2	30166.4	30169.1	30142.9	30203.1	30150	30165	30173.4	30224.9	30224.9
591.524	57055.3	1043.86	31967.7	30812.5	30691.6	30468.8	30491.5	30316	30152.6	30250.4	30227.1	30253.6	30164.5	30161	30082.7	30208.4	30151.5	30100	30100
591.764	56915.1	1044.2	31886.3	30719	30567.9	30302.7	30203.2	30281.7	30140.4	30140.1	30003.5	30230.9	30073.6	30146.6	30067	30069	30088	30096.5	30096.5
592.004	56946.6	1039	31885.5	30804.3	30476.8	30404.1	30258.5	30254.1	30288.9	30115.8	30077.3	30192.3	30089.3	30031.7	30030.6	30108.3	29989.8	30019.5	30019.5
592.244	57264.7	1039.64	32047.6	30926.9	30968.5	30597.6	30482.6	30611.2	30515.3	30554.5	30366.1	30391.1	30430.4	30383.9	30328.5	30390.9	30372.1	30251.1	30251.1
592.484	56941	1041.6	31950.3	30839.5	30529.8	30463	30428	30251.9	30248.8	30351.7	30289.6	30263.7	30198.1	30191	30220.2	30128	30114.1	30218.8	30218.8
592.724	56942	1035.2	31965.7	30841.8	30687.6	30420.4	30401.5	30408.2	30299.3	30264.4	30270.5	30229.8	30112.5	30245.7	30219.7	30186	30123.6	30299.9	30299.9
592.964	57085.1	1041.36	31985.1	30846.1	30598.1	30553.7	30511	30441.2	30313	30422.8	30371.8	30279.4	30303.9	30287.6	30273.9	30309.6	30140.4	30183.2	30183.2
593.204	56932.8	1033.47	31950.6	30774.2	30746.2	30382.7	30447.8	30462.8	30320.3	30332	30459.8	30198.1	30390.6	30150	30152.7	30153.4	30191	30283.1	30283.1
593.444	56986.9	1041.14	31992.2	30967.6	30751.6	30738.4	30577.2	30594.8	30511.9	30531.5	30398.4	30426.6	30403.5	30313.5	30329.9	30246.3	30334.6	30295	30295
593.683	56887.7	1042.98	32084	30966.6	30688.1	30581.4	30510.6	30480.9	30497.5	30404.6	30433.2	30440.9	30361.1	30310.9	30358.2	30381.1	30443.6	30463.1	30463.1
593.923	56771.7	1042.1	32091.7	30964.9	30713.7	30469.3	30664.7	30564.4	30438.5	30357.3	30370.1	30358.2	30279.6	30361.9	30257.1	30316.4	30217.1	30175.4	30175.4
594.163	56677.8	1023.86	31988.6	30894.7	30611	30565.8	30451.5	30409.4	30328.9	30301.8	30323.7	30224	30155.4	30302.3	30172.8	30202.1	30177.1	30234.4	30234.4
594.402	56820.8	1032.4	32077.1	30972.7	30688	30605	30455.6	30441.5	30422.5	30416.3	30453.5	30291.3	30196.3	30289	30398.9	30137.2	30394.1	30290.6	30290.6
594.642	57009.7	1037.94	32023.8	31106.3	30670.8	30596.6	30679.9	30624.4	30578.1	30488.7	30488.9	30423.9	30458.4	30393.9	30392.1	30508.7	30445.7	30379	30379
594.881	56569	1042.54	31885.9	30856.1	30540.9	30407.6	30544.8	30352.9	30343	30285.7	30332.1	30152	30370.3	30253.7	30226.3	30131.3	30209.8	30116.1	30116.1
595.121	56787	1042.6	32076.1	31063.4	30730.4	30702.6	30711.4	30604.4	30550.9	30634.2	30382.6	30420.9	30513.3	30386.2	30358.5	30313.2	30410.8	30511.3	30511.3
595.36	56359.3	1037.56	32006.3	30901.2	30564.3	30580.7	30640.7	30544.9	30467.9	30326.6	30426.5	30380.8	30213.5	30316.6	30323.3	30237.6	30289.4	30300.5	30300.5
595.599	56424.7	1041.22	32060.2	30945.6	30711.1	30628.5	30686.9	30545.1	30454.2	30429.8	30501.4	30400	30455.3	30329.3	30391.4	30239.8	30345.2	30262.8	30262.8
595.839	56402.6	1037.82	31972.3	30977.5	30590.7	30615.1	30481.7	30419.4	30418.9	30460.6	30502.3	30404	30296.8	30290.2	30251.3	30412.7	30305.2	30370	30370
596.078	56346.7	1042.14	31989.2	30937.3	30770.6	30537.8	30598	30396.5	30506.6	30383.9	30344.1	30366.3	30419.8	30371.8	30336.4	30390.7	30263.5	30284.2	30284.2
596.317	56296.2	1044.62	31907	31068.7	30699.3	30600.9	30469.3	30459.5	30452.9	30459.8	30329.7	30463.2	30423.2	30386.2	30300.4	30346.5	30379.8	30316.3	30316.3
596.556	56317	1040.7	31937.1	30996.7	30549.6	30643.1	30488.6	30458.4	30341.7	30349	30465.5	30375.2	30370	30421.4	30344.7	30390	30278.2	30311.7	30311.7
596.795	56085.8	1041.16	31713.7	30872.5	30441.6	30408.9	30380.7	30468.7	30342.2	30270.6	30358.6	30209.8	30238.7	30286.8	30126.1	30129.7	30200.5	30059.3	30059.3
597.034	56044.2	1035.94	31796.4	30729.6	30673	30497.8	30481.3	30373	30383.6	30380	30268.8	30298.9	30309.4	30218.5	30321.8	30265.6	30252.7	30157.2	30157.2
597.273	55959.2	1043.94	31837	30838.2	30622.5	30609.8	30492.6	30480.3	30469.7	30446.5	30333.7	30413.9	30311.8	30354.5	30283.5	30207.8	30314	30416	30416
597.512	56142	1034.56	31966.3	31084.9	30941.3	30716.8	30606	30728.5	30658.6	30578.4	30493.6	30594	30460.1	30374.9	30401.6	30378.5	30418.4	30405.8	30405.8
597.751	55765.6	1047.18	31892.8	30803.2	30614.6	30514.9	30575.6	30365	30408.3	30306.4	30339.5	30451.6	30411.6	30323.1	30386.5	30314.5	30325.9	30239.5	30239.5
597.99	55746.3	1032.04	31911.1	30917.9	30724.1	30621	30636	30437.9	30403.6	30423.9	30476.5	30376.8	30371	30343.9	30372.7	30324.4	30324.8	30271.1	30271.1
598.228	55672	1050.18	31847.2	30948.2	30639.2	30519.2	30566.5	30420.2	30433.8	30326.4	30394.8	30315.4	30378.1	30364.1	30325.3	30284.3	30411.8	30280.2	30280.2
598.467	55700.7	1040.34	31876.3	30978.6	30750.5	30628.4	30566.3	30498.2	30537.1	30485.7	30453.3	30444.9	30380.1	30250.8	30489.3	30252.8	30296.4	30278.8	30278.8
598.706	55670.7	1038.14	31814	30936	30734.3	30529.9	30587.9	30564.7	30456.3	30343.5	30561	30343.9	30400	30508.9	30480.5	30252.5	30342.4	30340.4	30340.4
598.944	55256	1039.28	31620.2	30682	30525.6	30370.5	30337.1	30413.4	30269.5	30439.7	30396.8	30233.4	30273.9	30170.8	30280.6	30239.7	30167.2	30163.4	30163.4
599.183	55606.8	1039.32	31885.7	30990.9	30836	30781.7	30562	30643.4	30525.6	30509.7	30441.7	30520.5	30477.6	30516.2	30446	30540.9	30350.3	30480.7	30480.7
599.421	55481.6	1032.76	31813	31030.5	30728.5	30630.5	30612.5	30555.9	30458.2	30506.2	30465.9	30442.5	30449	30469.3	30342.5	30421	30299.9	30503.4	30503.4
599.66	55382.9	1035.16	31736.3	30961.8	30704.4	30690.2	30589.1	30580.2	30402.7	30429.2	30474.3	30412.7	30400.8	30353	30379.2	30301.2	30328.5	30356.2	30356.2
599.898	54986.2	1032.44	31690.1	30673.5	30488.3	30392.4	30462.2	30346.3	30450.5	30188.7	30220.8	30184.1	30109.4	30109.2	30064.6	30107.6	30190.6	30204.5	30204.5
600.136	55379.8	1038.2	31922.6	30904	30847.2	30659.6	30699.4	30602.7	30692.6	30600.9	30512.4	30493.3	30600	30390.4	30392.6	30409.3	30418.4	30463.9	30463.9
600.375	55087.5	1039.48	31752.7	30926.9	30764.6	30633.8	30549.5	30525	30537.3	30366.4	30483.3	30488.6	30418.3	30296.3	30356.9	30384.8	30245.4	30326.3	30326.3
600.613	55049	1028.7	31721.4	30838.3	30648.4	30716.9	30536.8	30574.6	30454.9	30393.2	30404.2	30362.1	30442.3	30224.1	30331.7	30247.3	30273	30324	30324
600.851	55059.1	1037.14	31692.7	30853.9	30684.2	30584.9	30407.8	30429.8	30508.7	30384.7	30449.3	30486	30304.4	30324	30244.6	30187.7	30340.2	30306.5	30306.5
601.089	54978.2	1035.64	31615.9	30764.2	30466.1	30412	30324.7	30246.9	30331.2	30334.4	30211.2	30257.9	30189	30355.1	30057.2	30146.2	30063.5	30161.6	30161.6
601.327	54932	1042.62	31531.6	30584.4	30579	30479.2	30322.5	30306.1	30361.9	30215.4	30109.3	30311.4	30333.5	30282.4	30234.3	30163.8	30058.5	30102.5	30102.5
601.565	54755.9	1036.52	31478.9	30608.2	30582.1	30602.1	30350	30268.5	30257.5	30135.6	30235.5	30275.6	30224.8	30206.9	30250.7	30204.9	30190.1	30126.6	30126.6
601.803	54790.1	1041.66	31531.5	30601.8	30557.3	30477.1	30261.1	30368.4	30335.4	30246.6	30266	30317.2	30064.3	30232.3	30253.2	30102.8	30200.5	30055.6	30055.6
602.041	54730.8	1030.58	31567.7	30824.3	30578.3	30405.3	30242.4	30409.5	30239.5	30239.3	30224.1	30350	30169.5	30265.2	30052.8	30165.2	30101	30104.3	30104.3
602.279	54477.6	1037.22	31398.7	30511.7	30224.5	30361.7	30169.7	30051.1	30094.8	30139.8	30168.3	30167.9	30084.7	29979	30069.5	30130.3	30006.2	30009.5	30009.5
602.516	54285.6	1029.48	31295.3	30432.1	30232.8	30130.3	30231.9	29988.2	30006.1	30040.1	30057	30053.9	30121.1	29853.9	29888.9	29919.7	29941.7	29867.2	29867.2
602.754	54336.8	1034.88	31303.9	30539.8	30428.4	30265.5	30238.2	30195.1	30216.3	30151.7	30009.6	30089.4	29986	29947.3	30031.1	29962.6	29980.1	29905.3	29905.3
602.992	54557.1	1039.12	31453.4	30701.9	30473.8	30383.8	30232.8	30301.1	30258.2	30266.2	30137.8	30187.2	30182.7	30137	30188.5	30128.2	30131.1	30142.3	30142.3
603.229	54359.2	1038.28	31282.1	30533.4	30381.7	30197.8	30140	30195.8	30117.7	30063.8	30136.3	30164.4	30135.9	29999.6	30004.8	30048	30043	29994.9	29994.9
603.467	54337.9	1044.44	31315.6	30600.9	30325.9	30152.1	30123.4	30124.6	30051.2	30042.9	30138.7	29954.2	29941.2	30018.4	29991.2	30038.5	29906.2	30054.3	30054.3
603.704	54050.7	1035.44	31100.3	30314.6	30122.2	29983.3	30242.6	30053.5	29990.8	29826.6	29870.8	29851.6	29821.3	29980.5	29881.1	29803.1	29847.6	29830.7	29830.7
603.942	53791.1	1037.4	31029.8	30208.4	30163	30011.2	30033.8	29927.7	29935.1	29925.9	29851.2	29822.9	29855.9	29864	29829.9	29870.4	29742.4	29778.4	29778.4
604.179	53754.5	1039.44	30986.3	30375.2	30232.7	30055.5	29879	30062.4	29930	29911.1	29816.7	29886.5	29860.2	29951.8	29783.3	29862.3	29850.5	29829.6	29829.6
604.417	53718.8	1041.58	30970.2	30267	29971.8	29954.7	30020.2	29843.8	29876.9	29823.9	29904.5	29845.3	29761.1	29845.5	29801.2	29774.3	29857.1	29733.1	29733.1
604.654	53347.8	1045.16	30937.8	30054.5	29964.9	29916.1	29952.7	29840.8	29873.3	29722.1	29705.4	29733.1	29576.4	29831.5	29616.9	29594.8	29617.1	29598.2	29598.2
604.891	53249.3	1041.68	30726.8	30113.8	29941	29773.6	29880.6	29766.1	29675.2	29678.1	29697.3	29701.9	29576	29595.1	29540.9	29641.4	29530.4	29608.1	29608.1
605.128	53178	1040.9	30904.7	30007.9	29911.6	29823.4	29863.4	29855.6	29753.6	29574.7	29683.4	29688.6	29595	29556.3	29587.3	29563.6	29594.3	29589.1	29589.1
605.366	53074.3	1041.24	30840.2	30147.2	29974.7	29919.7	29738.7	29719.9	29597.7	29624.9	29669.1	29683.5	29581.6	29615.6	29448.1	29496.1	29451.5	29467.2	29467.2
605.603	52953.9	1036.78	30622.5	30003.9	29785.1	29683.1	29629.9	29704.1	29510.3	29504.2	29548.1	29525.1	29521.9	29519.7	29544.4	29476.8	29512.7	29520.9	29520.9
605.84	52890.2	1035.04	30724.7	29936.6	29825.1	29805.6	29635.2	29680.1	29529.5	29530.4	29486.3	29525.4	29570.5	29446.9	29585	29540.4	29408.6	29528	29528
606.077	52871.3	1039.04	30787.2	30032	29936.4	30012.7	29722.7	29753.7	29717.7	29696.4	29564.3	29481.6	29515.5	29607.9	29519.5	29423.1	29484	29452.5	29452.5
606.314	52726.3	1041.64	30645.8	29989.5	29855.1	29662.4	29584.7	29614.9	29590.4	29616.9	29482.5	29425.3	29494.9	29409.2	29416.5	29444.3	29421.5	29418	29418
606.55	52451.2	1034.64	30449.7	29703.5	29552.6	29519.8	29535	29417.6	29199.1	29284.2	29333.4	29256.5	29350.3	29350.4	29205.8	29157.3	29235.3	29121.2	29121.2
606.787	52539	1029.6	30429.8	29646.8	29498.1	29475.1	29387.1	29357.1	29376.9	29273.2	29336.8	29186	29223.7	29240.1	29246.8	29296.7	29143.6	29251.3	29251.3
607.024	52127.1	1038.78	30197.1	29381.2	29323.4	29211.6	29240.8	29148.8	29138	29054	29035.1	29055.1	29059.5	29029.8	29011	28936.8	29046.6	29002.8	29002.8
607.261	52442.3	1038.92	30404.3	29624.4	29568.1	29457.5	29414.6	29318.9	29337.1	29239.2	29172.1	29290.6	29189.2	29239.5	29155.1	29158.7	29211.2	29204.3	29204.3
607.497	51833.8	1046.84	29931	29197.8	29205.8	29094.6	29003.4	28968.9	28937.6	28930.7	29014.1	28927.8	28951.2	28860.6	28776.2	28802.2	28784.5	28838.5	28838.5
607.734	51895.5	1048.52	29999.3	29486.9	29196	29281.5	29320.2	29167.9	29024.5	29045.6	29034.2	28976.7	29097.2	28978.3	29055.4	29108.5	28969.1	28977.2	28977.2
607.971	51579.1	1034.34	29888.1	29225.5	29181.8	29168.2	29057.1	28868.5	28854.1	28933.3	28934.2	28921.9	28887.7	28840.4	28888.3	28894.7	28807.6	28802	28802
608.207	51556.7	1038.08	29971.5	29386.1	29170.9	29127.4	29182	29034.6	28824.1	29027.2	28949.8	28840	28917.5	28981.8	28806	28907	28812.6	28874.9	28874.9
608.443	51133.6	1040.9	29673.6	29123.3	29017.9	28850.7	28862.7	28905.3	28725.3	28627.3	28705.1	28608.8	28649.6	28543.6	28658.1	28550.4	28621.5	28676.6	28676.6
608.68	51036.4	1037.24	29735.6	29086.3	28863.5	28824.5	28789.3	28701.8	28724.4	28755.7	28758.7	28670.2	28643.2	28562.4	28491.8	28430.7	28520.5	28492.5	28492.5
608.916	50958.1	1037.4	29604.7	29032.6	28895	28682.3	28700.1	28653.9	28733.4	28547.3	28474.8	28615.8	28540.4	28620.4	28458.1	28463.6	28633.9	28512.3	28512.3
609.153	51157	1043.04	29739.5	28942.3	28830.3	28913.1	28705.4	28687.5	28636.3	28837.1	28723.9	28757	28611.1	28663.8	28658.7	28561	28560.3	28501.8	28501.8
609.389	50645.8	1041.78	29333.1	28665.4	28524.9	28635	28518.9	28510.2	28508.7	28463.3	28376	28379.1	28315.6	28400.8	28273.6	28295.5	28324.2	28340.6	28340.6
609.625	50453.8	1038.22	29284.5	28710.7	28562.7	28542.5	28347.4	28421	28279.2	28444.1	28287.1	28346.1	28241.8	28260.1	28252	28243	28311.9	28237.7	28237.7
609.861	50501.2	1040.4	29359.8	28781.7	28676	28423.6	28583.4	28511.1	28485.7	28387.2	28276.5	28268.6	28284.1	28319.9	28307.4	28265.6	28344.7	28203.9	28203.9
610.097	50176.3	1044.28	29189.7	28418.8	28411.3	28388.1	28302.9	28176.9	28271.5	28060.2	28250.6	28078.7	28105.6	27994.1	28057.1	28080.6	28087.8	28095	28095
610.333	50189.8	1048.98	29108.3	28543	28297.2	28273.8	28306.3	28154.4	28169.1	28080.9	28146.1	28106	28062.5	28084.5	27958.9	27964.6	27964.3	27935.2	27935.2
610.569	50055.2	1041.06	28963.7	28397.8	28197.5	28161.9	28144.9	28002.3	28038.6	28039.3	27925.1	27880.5	27960.4	28085	27999.7	27959.3	27872.7	27975.5	27975.5
610.805	49745	1039.14	28768	28260.1	27990.6	28013.9	27970.6	27997	27933.3	27923.4	27877.4	27781.5	27824.8	27825.4	27826.6	27805.7	27841.1	27700.1	27700.1
611.041	49607	1022.66	28734.5	28186.6	28050.6	27919.9	27893.5	27883.9	27893	27733.8	27838.9	27822.2	27840	27848.8	27766.2	27739.2	27806.6	27855.5	27855.5
611.277	49611.7	1044.58	28743.9	28133.5	28042.5	27900.5	27915.3	27813.8	27892.7	27788.7	27713.4	27780.8	27779.4	27706.7	27655.8	27758.1	27682.6	27675.9	27675.9
611.512	49250.6	1031.26	28530.2	27865.2	27829.5	27742	27732.7	27704.5	27489.9	27565.2	27553.5	27495.5	27400.6	27443.8	27686.3	27625	27533.3	27516	27516
611.748	49265.4	1030.3	28461.6	27897.8	27771.9	27605.1	27579.1	27545.5	27651.2	27420.1	27512.4	27458.6	27419.6	27506.7	27571.5	27481.4	27499.3	27450.4	27450.4
611.984	48887.5	1041.74	28223.4	27587.3	27524.7	27413.4	27400.3	27319	27379.1	27106.3	27281.6	27305	27270.4	27273.7	27265.4	27295.7	27304.8	27203.6	27203.6
612.219	48926.3	1036.26	28251.1	27561.9	27452.8	27404.9	27349.5	27370.3	27300.1	27401.4	27247.8	27323.7	27304.5	27288.5	27282.5	27192	27341.5	27246.1	27246.1
612.455	48398.4	1039.9	28014.3	27455.8	27224.1	27072.1	27280.2	27228.9	27137.7	27105.1	26981.3	26928	26979.5	27054.4	26978.5	27062.4	27037.4	26930.5	26930.5
612.69	48310.9	1037.74	27967	27380.3	27368	27236.4	27245.3	27348.9	27102.4	27240.7	27165.9	27040.8	27066.8	27066.4	27102.1	27194.9	27077.9	26958.9	26958.9
612.926	48344.6	1036	27995.1	27451.1	27369.4	27284.9	27306.9	27358.9	27256.4	27248.1	27224.4	27185.1	27140.8	27240.6	27231.3	27189.5	27119.3	26975.5	26975.5
613.161	47799	1036.46	27701.7	27102.9	27003	27084.5	26969.4	26949.4	26973.8	26791.7	26821.8	26813.9	26848.4	26792.2	26754.7	26876.6	26723.1	26787	26787
613.397	48001.5	1038.56	27757.5	27164.2	26992.4	27022.1	26967	26993	26933.9	26926.2	26813.5	26835.4	26878.6	26772.2	26800.9	26915.3	26827.5	26870.3	26870.3
613.632	47569.4	1041.54	27470.9	27089.2	26842.3	26816.5	26783	26718.9	26703.7	26651.9	26562.8	26635.4	26702.3	26527.8	26560.2	26558	26606.1	26608.7	26608.7
613.867	47444.2	1031.22	27400.5	26833.7	26773.6	26721.7	26603.9	26599.2	26543.4	26539.3	26484.8	26545.8	26570.4	26462.4	26574.1	26577	26521.4	26462.7	26462.7
614.102	47215.2	1040.16	27306.7	26724.9	26622.2	26490.8	26494.9	26473.7	26466.2	26328.2	26410.4	26414.2	26302	26444.7	26235.1	26374	26281.4	26382.5	26382.5
