#Wavelength [nm]	White Std.	Dark spec	0[s]	19.196[s]	39.28[s]	59.326[s]	79.397[s]	99.444[s]	119.519[s]	139.565[s]	159.679[s]	179.74[s]	199.809[s]	219.897[s]	240.016[s]	260.075[s]	280.163[s]	300.252[s]	300.262[s]
503.189	25704.2	1045.38	5961.06	5472.46	5264.46	5237.46	5157.46	5077.66	5101.26	5050.66	4912.66	4957.86	4950.06	4865.06	4902.46	4790.66	4838.06	4838.86	4838.86
503.448	26019.6	1037.03	6045.65	5500.72	5314.72	5311.12	5249.12	5183.12	5094.12	5056.92	5041.92	5006.92	4993.52	4976.72	4942.72	4914.52	4922.92	4818.52	4818.52
503.707	26159.6	1041.48	6073.68	5477.48	5424.48	5321.08	5309.68	5206.28	5190.48	5150.48	5111.48	5071.88	5049.68	5000.58	4975.88	4945.48	4900.48	4903.88	4903.88
503.966	26426.6	1029.22	6215.05	5525.18	5516.18	5412.18	5321.78	5289.58	5264.18	5228.98	5170.98	5158.58	5110.18	5095.98	5099.98	5062.38	4974.38	4979.78	4979.78
504.224	26532.7	1036.84	6218.22	5657.22	5565.62	5442.42	5386.22	5301.82	5313.82	5232.22	5238.22	5168.02	5186.02	5185.82	5069.82	5083.82	5019.82	5021.62	5021.62
504.483	26813.8	1034.34	6355.24	5717.44	5681.64	5575.24	5488.64	5461.24	5420.04	5339.44	5330.44	5223.64	5237.84	5220.64	5219.04	5149.44	5068.44	5070.64	5070.64
504.742	26992.3	1027.04	6430.99	5842.46	5701.06	5607.66	5504.86	5550.26	5404.66	5414.66	5406.06	5374.66	5311.46	5320.66	5189.66	5219.86	5217.46	5192.66	5192.66
505	27224	1041.52	6527.65	5936.58	5739.18	5737.38	5649.58	5603.18	5484.78	5476.78	5426.18	5421.98	5398.78	5358.98	5341.58	5274.58	5300.98	5214.18	5214.18
505.259	27189.8	1044.36	6571	5920.8	5851	5719.6	5638.8	5571.8	5558.6	5510	5442.6	5426.6	5414.6	5362.2	5320.6	5328.2	5363	5275.8	5275.8
505.517	27360	1040.2	6654.35	5982.62	5911.02	5785.62	5730.42	5647.22	5582.82	5564.42	5585.42	5496.42	5460.42	5471.82	5412.62	5418.42	5332.22	5311.82	5311.82
505.775	27571.1	1041.38	6751.19	6087.52	5970.32	5876.32	5779.32	5709.12	5723.92	5627.32	5618.32	5606.12	5484.12	5506.32	5466.52	5422.92	5438.92	5347.52	5347.52
506.034	27700.5	1036.44	6814.4	6089.53	6029.33	5911.53	5837.93	5812.73	5728.73	5676.33	5638.13	5643.73	5616.53	5537.53	5489.33	5465.13	5501.53	5421.13	5421.13
506.292	27940.6	1027.14	6904.21	6135.34	6044.94	6013.74	5913.14	5897.14	5829.14	5742.74	5733.34	5775.94	5710.94	5666.14	5564.14	5580.14	5518.34	5452.34	5452.34
506.55	28132.5	1032.78	6996.52	6249.52	6170.92	6025.92	6015.12	5954.52	5917.72	5855.52	5830.32	5765.72	5730.12	5722.12	5723.72	5667.32	5633.52	5595.52	5595.52
506.808	28223.6	1039.28	7051.38	6341.18	6199.78	6128.78	6065.38	5995.78	5965.78	5901.98	5863.98	5794.18	5759.58	5708.58	5757.18	5724.98	5659.98	5623.78	5623.78
507.066	28487	1036.58	7143.39	6457.52	6281.92	6231.52	6119.72	6075.52	6056.72	5977.92	5902.92	5899.52	5874.72	5873.52	5823.92	5826.12	5744.12	5794.32	5794.32
507.324	28684.5	1027.38	7216.12	6485.52	6393.72	6260.32	6238.92	6131.32	6124.32	6057.52	6020.92	6019.32	5941.12	5891.32	5888.32	5834.32	5870.72	5791.52	5791.52
507.582	28904.4	1043.94	7291.91	6560.84	6481.24	6329.84	6226.04	6243.24	6185.04	6170.04	6122.04	6052.64	5992.84	5938.84	5899.44	5970.04	5933.44	5846.04	5846.04
507.84	29026	1044.42	7353.41	6637.28	6494.28	6385.68	6265.88	6325.08	6225.08	6135.48	6111.68	6036.48	6039.08	6013.68	5976.48	5991.88	5924.08	5895.48	5895.48
508.098	29361.5	1037.34	7462.63	6717.96	6578.56	6524.56	6452.36	6333.76	6340.36	6284.56	6216.76	6172.36	6098.96	6142.96	6021.36	6049.16	5993.56	6003.76	6003.76
508.356	29506	1032.74	7539.45	6757.18	6628.78	6590.98	6419.58	6367.58	6360.38	6326.58	6314.38	6181.38	6223.58	6128.18	6180.98	6109.18	6082.98	6050.38	6050.38
508.614	29514.2	1027.96	7567.03	6859.96	6706.76	6602.16	6512.36	6467.56	6414.96	6395.96	6395.76	6256.16	6243.96	6211.56	6256.96	6134.56	6111.76	6096.96	6096.96
508.871	30050	1040.22	7740.44	6912.64	6816.24	6741.24	6617.04	6633.84	6497.24	6440.84	6434.04	6384.44	6349.04	6342.04	6280.44	6262.04	6224.64	6247.44	6247.44
509.129	30253.7	1040.38	7789.67	7027.47	6808.27	6778.67	6725.07	6673.47	6524.87	6585.27	6469.87	6472.27	6359.47	6365.67	6274.47	6326.27	6300.27	6221.87	6221.87
509.387	30465.1	1038.9	7847.73	7005.06	6897.86	6905.86	6788.66	6677.26	6583.26	6600.66	6532.06	6519.86	6415.06	6438.66	6393.46	6415.86	6284.46	6313.26	6313.26
509.644	30688	1037.6	7948.95	7187.28	7011.68	6892.88	6886.08	6739.88	6666.88	6725.28	6600.68	6621.48	6584.48	6462.28	6474.48	6449.08	6421.08	6382.68	6382.68
509.902	30703.1	1039.18	8011.45	7189.92	7047.72	6988.92	6873.72	6823.92	6777.92	6752.72	6648.92	6655.72	6640.12	6539.12	6560.52	6492.12	6447.12	6389.12	6389.12
510.159	30959.6	1035.26	8121.03	7264.76	7137.16	7001.36	6981.36	6890.36	6822.96	6751.96	6728.56	6716.16	6721.96	6663.96	6601.96	6617.76	6524.16	6532.36	6532.36
510.417	31191.5	1036.5	8218.62	7432.22	7218.22	7107.22	7043.82	6997.02	6898.62	6870.22	6834.42	6785.02	6777.62	6710.02	6682.22	6657.02	6558.82	6602.02	6602.02
510.674	31248.4	1034.96	8274.09	7462.82	7254.42	7227.22	7097.42	6986.42	6939.22	6940.62	6849.22	6870.42	6765.02	6732.22	6738.22	6701.82	6673.62	6668.62	6668.62
510.931	31618	1045.74	8395.56	7591.36	7323.36	7291.96	7210.76	7122.96	7069.16	7105.96	6993.76	6966.36	6870.36	6892.16	6848.56	6793.56	6816.16	6725.56	6725.56
511.189	31697.1	1029.22	8445.37	7573.04	7434.64	7261.04	7230.04	7176.04	7144.64	7084.24	7091.84	6996.84	6975.04	6853.24	6895.44	6855.44	6819.84	6758.44	6758.44
511.446	31801.7	1035.05	8538.05	7637.12	7471.52	7427.72	7262.92	7235.12	7188.32	7126.52	7144.72	7106.32	7082.52	6945.12	6949.52	6925.72	6909.92	6858.52	6858.52
511.703	32021.3	1024.2	8608.46	7740.66	7536.66	7439.06	7402.86	7328.06	7233.66	7191.86	7163.66	7125.46	7043.26	7046.46	6981.46	6976.66	7050.86	6886.86	6886.86
511.96	32271.7	1039.12	8763.59	7791.26	7693.66	7527.26	7494.46	7416.46	7390.46	7292.66	7345.86	7240.46	7168.06	7150.06	7161.06	7076.86	7000.86	7048.26	7048.26
512.217	32259.5	1032.26	8780.37	7852.84	7779.64	7608.24	7498.04	7459.64	7446.64	7400.04	7431.04	7318.64	7209.64	7202.24	7224.24	7067.24	7131.24	7106.24	7106.24
512.474	32373.9	1046.52	8867.03	7971.36	7810.36	7637.76	7663.16	7527.16	7541.76	7469.76	7411.56	7322.96	7295.16	7290.36	7221.56	7180.56	7153.56	7123.36	7123.36
512.731	32480.9	1034.64	8954.36	8018.36	7893.96	7728.16	7728.56	7672.56	7514.36	7553.36	7430.76	7434.36	7412.96	7335.56	7328.76	7296.96	7217.96	7180.96	7180.96
512.988	32737.1	1039.86	9066.27	8161.94	7980.54	7878.14	7802.34	7740.34	7702.94	7585.14	7592.34	7559.54	7435.74	7467.54	7331.54	7394.74	7366.14	7309.74	7309.74
513.245	32883.3	1039.64	9156.81	8273.14	8052.34	7991.34	7856.34	7791.34	7763.14	7677.14	7600.14	7618.14	7490.54	7513.74	7385.34	7492.74	7444.14	7382.34	7382.34
513.502	33054.3	1034.78	9261.01	8359.94	8176.34	8022.74	7903.54	7913.74	7869.34	7776.54	7694.94	7656.74	7701.74	7634.34	7534.94	7554.34	7504.94	7472.14	7472.14
513.758	33082.4	1047.38	9374.15	8380.02	8184.22	8017.42	8046.22	7973.42	7900.82	7830.42	7772.82	7788.22	7685.22	7652.22	7656.62	7593.42	7555.02	7512.02	7512.02
514.015	33207.8	1046.88	9462.35	8454.02	8247.62	8141.82	8072.82	8014.42	8006.42	7917.02	7858.22	7795.62	7729.82	7752.82	7648.42	7654.82	7638.02	7583.82	7583.82
514.272	33461.4	1041.86	9558.83	8581.76	8322.76	8296.96	8158.96	8127.36	8105.16	8034.56	7924.56	7874.96	7862.56	7840.56	7763.56	7758.96	7699.96	7681.96	7681.96
514.528	33561.8	1036.86	9630.02	8663.49	8353.89	8323.69	8290.29	8159.09	8112.09	8069.49	7973.69	7912.69	7917.49	7875.89	7762.89	7797.49	7790.09	7804.69	7804.69
514.785	33859.7	1035.66	9769.15	8699.08	8526.08	8424.28	8396.88	8273.28	8294.08	8115.48	8169.88	8054.68	7993.88	7966.08	7939.68	7908.48	7899.28	7845.48	7845.48
515.041	34111.4	1035.1	9858.57	8796.1	8683.9	8530.7	8490.1	8363.5	8333.9	8234.3	8222.9	8192.9	8135.1	8028.9	8024.5	7971.3	7982.7	7956.3	7956.3
515.297	34327.8	1042.94	10003.2	8979.16	8806.96	8655.96	8535.56	8425.36	8429.16	8360.56	8242.16	8153.16	8248.76	8142.16	8093.36	8056.96	8045.36	8008.96	8008.96
515.554	34442.6	1036.82	10045.1	8992.62	8779.62	8660.62	8559.82	8524.82	8414.62	8368.62	8338.62	8290.02	8222.82	8208.82	8186.82	8116.62	8089.22	8028.02	8028.02
515.81	34792.2	1040.1	10169.2	9060.98	8868.78	8782.38	8713.98	8638.58	8556.38	8533.98	8466.18	8387.98	8290.98	8244.78	8279.98	8185.98	8168.58	8135.78	8135.78
516.066	34698.7	1040.56	10208	9133.38	8870.58	8806.58	8813.38	8694.18	8590.38	8511.78	8465.98	8392.98	8430.98	8354.78	8343.18	8247.78	8203.18	8254.78	8254.78
516.323	34987.7	1038.38	10303.9	9230.17	9026.57	8937.17	8807.37	8819.37	8730.97	8632.37	8549.77	8503.77	8422.37	8390.77	8421.37	8400.37	8337.77	8403.17	8403.17
516.579	34973.7	1031	10359.6	9249.6	9078.6	8996.2	8906.8	8738	8668.8	8639.4	8644.4	8608	8566.2	8455	8488	8448.8	8443.8	8322	8322
516.835	35258.9	1036.12	10541.4	9451.1	9127.1	9145.7	9059.9	9014.3	8933.3	8791.1	8764.5	8693.7	8605.7	8684.1	8514.7	8619.5	8436.5	8482.7	8482.7
517.091	35329.5	1056.62	10606	9429.9	9269.7	9171.1	9090.5	8973.9	8897.7	8890.3	8824.5	8763.9	8696.1	8682.5	8606.1	8622.1	8552.9	8500.5	8500.5
517.347	35771.2	1032.73	10771.7	9596.14	9377.04	9337.34	9109.54	9090.74	8956.94	8956.94	9007.94	8906.14	8786.14	8778.54	8758.34	8722.14	8582.94	8639.14	8639.14
517.603	35720.3	1041.62	10762	9586.9	9447.7	9277.7	9152.5	9126.1	9052.5	9013.1	8992.5	8868.3	8782.3	8776.7	8814.1	8703.5	8678.3	8618.5	8618.5
517.859	35962.5	1033.8	10922.1	9751.16	9459.36	9366.36	9270.76	9256.56	9153.76	9106.36	9010.96	8996.76	8912.96	8946.36	8885.76	8883.36	8782.96	8724.76	8724.76
518.114	36057.5	1034.34	10955	9782.34	9540.54	9464.14	9344.94	9347.94	9186.74	9100.94	9137.74	9022.94	9002.34	8985.34	8914.14	8921.54	8841.94	8836.34	8836.34
518.37	36232.6	1040.34	11104.9	9870.8	9617	9483.4	9447.2	9325	9269.2	9193.2	9170.8	9157.4	9106.8	9092.6	9007.4	8937.6	8988.2	8869.6	8869.6
518.626	36366.4	1036.2	11209.5	9911.08	9731.48	9583.28	9561.08	9494.88	9399.68	9239.28	9267.88	9236.08	9161.88	9131.88	9129.28	9029.88	9097.68	9004.48	9004.48
518.882	36447.7	1042.58	11293.1	10009.9	9855.72	9696.52	9596.72	9502.72	9433.32	9420.92	9353.12	9348.72	9288.72	9245.72	9191.92	9158.12	9116.32	9042.12	9042.12
519.137	36813.2	1037.3	11470.2	10152.4	9968.22	9837.02	9767.42	9635.82	9601.22	9495.42	9478.02	9463.22	9322.02	9288.62	9318.42	9288.22	9292.82	9230.62	9230.62
519.393	36782.6	1042.56	11442.8	10219.6	9956.22	9870.82	9780.82	9676.02	9617.02	9633.42	9507.22	9481.82	9431.62	9380.62	9393.22	9280.42	9228.82	9240.62	9240.62
519.648	37138.7	1054.44	11610.6	10414.5	10107.5	9979.48	9912.08	9869.68	9803.08	9679.48	9626.28	9599.08	9590.48	9504.48	9394.68	9487.88	9328.88	9371.08	9371.08
519.904	37291.7	1038.94	11724.2	10430.3	10171.9	10043.7	9998.1	9893.1	9823.7	9790.7	9786.7	9708.9	9653.7	9569.9	9523.7	9571.9	9431.3	9466.9	9466.9
520.159	37357.3	1036.96	11726.5	10479.9	10190.7	10090.5	9998.12	9914.32	9915.72	9799.52	9773.92	9695.92	9570.72	9632.72	9512.92	9557.72	9484.32	9489.52	9489.52
520.415	37532.2	1034.96	11818.5	10589.1	10316.9	10213.1	10085.9	10070.9	9936.94	9922.14	9824.54	9870.74	9773.94	9743.54	9687.74	9609.14	9587.94	9558.74	9558.74
520.67	37727.1	1044.93	11998	10652	10463.8	10273	10193.4	10088.4	9988.82	9980.42	9914.22	9937.82	9849.02	9756.42	9775.42	9698.02	9670.02	9615.62	9615.62
520.925	37913.3	1039.5	12057.3	10832.4	10549.4	10340.2	10346.4	10253.4	10156	10106.2	9987	9957.2	9911.2	9868.8	9870	9817	9823.4	9761.4	9761.4
521.18	37966.9	1039.86	12204.1	10772.5	10564.5	10513.3	10329.5	10278.3	10221.7	10163.5	10093.5	10040.5	9979.58	9943.68	9843.08	9919.08	9799.68	9775.08	9775.08
521.436	38013.2	1043.18	12233.8	10833.6	10624.6	10519.4	10433	10292	10286.8	10203.6	10130.8	10109.8	10012.6	10042	9961.18	9929.38	9864.58	9881.18	9881.18
521.691	38430.3	1041.18	12365.9	11036.7	10776.5	10621.1	10560.1	10509.7	10385.3	10266.5	10286.7	10267.5	10201.3	10152.1	10078.1	9983.46	10005.1	9915.06	9915.06
521.946	38336.7	1040.8	12399.5	11043.1	10809.7	10701.7	10603.3	10592.7	10402.5	10305.7	10414.9	10246.1	10266.5	10189.1	10181.3	10098.3	10038.7	10037.9	10037.9
522.201	38426.4	1047.2	12491.1	11124.1	10881.5	10688.9	10665.7	10513.9	10444.7	10385.5	10366.5	10384.9	10341.1	10273.6	10146.1	10075.9	10186.9	10026.3	10026.3
522.456	38655.9	1038.66	12626.1	11232.1	10972.1	10904.7	10773.9	10667.9	10602.9	10518.7	10442.3	10390.7	10421.9	10292.1	10310.7	10265.3	10297.1	10236.7	10236.7
522.71	38730.8	1040.84	12695.5	11312.7	10941.3	10981.7	10798.5	10740.5	10711.7	10582.9	10511.1	10485.9	10439.1	10393.5	10342.9	10333.5	10366.1	10268.1	10268.1
522.965	38862.8	1041.82	12815.6	11397.7	11179.3	11026.5	10830.7	10824.1	10804.3	10664.3	10667.5	10543.3	10608.3	10547.3	10534.7	10427.7	10365.3	10390.9	10390.9
523.22	38956.3	1044.28	12881.2	11481.2	11263.2	11097.4	10993.4	10913.8	10825.6	10734.8	10718.8	10672.8	10596.4	10556.2	10542.8	10563.2	10475.2	10447.4	10447.4
523.475	39185.2	1044.54	13009	11599.2	11361.6	11190.4	11056.2	11016.2	10981.2	10867	10831.8	10774	10744	10753.8	10653.8	10639.4	10576	10563.2	10563.2
523.729	39233.8	1041.34	13050.2	11669.8	11404.4	11263.6	11199	11121.4	11041.2	11021.6	10943.8	10849	10728.4	10819.4	10738.8	10690.8	10636.2	10645.2	10645.2
523.984	39289.1	1028.34	13214.5	11779.6	11577.2	11393.2	11318.8	11210.6	11033.6	11069.8	10977.2	10941	10903.4	10865.4	10706.8	10827.2	10693.8	10735	10735
524.239	39541.3	1044.46	13376.8	11817.5	11636.3	11437.7	11385.1	11296.7	11163.9	11207.7	11129.3	11039.7	11010.5	10929.3	10960.5	10764.7	10748.7	10809.1	10809.1
524.493	39733.1	1041.94	13439.2	11911.2	11623.8	11551.4	11451.8	11356.4	11299.8	11179.2	11212.4	11085	10987.8	11050.8	11003.6	10953.4	10853	10862.2	10862.2
524.748	39816.8	1033.98	13585.4	12066.4	11829.4	11646.2	11567.8	11453.8	11377	11394.2	11301.4	11230.2	11227.8	11157.8	10960.8	10978.6	10998.2	10951.8	10951.8
525.002	39788.8	1040.78	13618	12006.6	11789.1	11662.1	11604.7	11456.7	11454.5	11461.5	11297.1	11285.1	11129.1	11204.7	11114.9	11057.1	11039.3	10908.1	10908.1
525.256	40108.6	1043.06	13777.5	12182.9	11961.1	11843.1	11666.3	11586.7	11517.5	11593.7	11431.5	11415.9	11314.5	11310.9	11279.5	11141.5	11131.1	11075.3	11075.3
525.511	40198.2	1041.6	13864.1	12307	12148.8	11898.6	11733	11736.6	11542	11542.4	11522	11359.6	11318	11335.4	11279	11219.2	11243.6	11175.2	11175.2
525.765	40275.7	1041.42	13927.1	12345.7	12107.5	11878.7	11808.1	11668.5	11688.3	11529.9	11508.3	11551.3	11422.7	11390.3	11311.9	11298.1	11380.1	11184.7	11184.7
526.019	40589.4	1036.2	14019.2	12395.2	12149.2	12041.4	12012	11894	11867.8	11680.6	11602.8	11632	11595.6	11481.6	11445.2	11453.2	11361.8	11324.2	11324.2
526.273	40357.7	1040.66	14054.9	12456.7	12160.9	12033.1	12039.1	11831.3	11894.3	11792.7	11635.3	11670.7	11455.1	11459.7	11423.3	11440.9	11363.9	11338.3	11338.3
526.527	40559.7	1033.12	14209.6	12525.2	12286.2	12141.6	12082.4	11956.4	11885	11824.4	11779.4	11719.6	11705.8	11598.8	11602.2	11614.8	11504	11398	11398
526.781	40633.8	1039.98	14294.2	12675.1	12414.5	12244.3	12138.9	11996.9	11928.7	11829.7	11827.5	11862.9	11688.5	11645.7	11701.9	11580.9	11544.5	11528.1	11528.1
527.035	40725.8	1024.36	14352.8	12675.6	12472.4	12316.4	12129.4	12124	12003	12005.8	11864	11827	11757.8	11710.8	11707.6	11601.8	11576.4	11561.4	11561.4
527.289	40663.5	1035.06	14334.4	12687.6	12420.2	12222.2	12119.2	12080.8	12016.4	11954	12005.2	11840.4	11788.8	11805.6	11699	11652.2	11611.4	11573.8	11573.8
527.543	40828.7	1034.29	14432.7	12811.1	12583.9	12424.5	12299.7	12233.9	12096.5	12104.9	12037.3	12000.9	11982.1	11891.5	11862.9	11784.3	11800.1	11689.7	11689.7
527.797	41023.2	1043.04	14543.5	12884.8	12713.2	12512.2	12395	12342.8	12189.8	12188.8	12150.4	12038	12011.4	11923.2	11962.2	11877.2	11845	11813.6	11813.6
528.051	41046	1038.62	14673.7	12990.6	12760.4	12594	12438.8	12382	12315.6	12218.4	12162.8	12112.4	12083.4	12007	11980.6	11944	11861	11863	11863
528.305	41206.4	1051.12	14748.1	13051.9	12835.9	12732.5	12535.5	12380.9	12296.9	12249.7	12256.3	12252.3	12235.7	12076.9	12111.1	11967.5	12032.3	11964.7	11964.7
528.558	40659.7	1032.36	14629.3	12945.7	12650.3	12530.5	12464.9	12378.9	12272.9	12195.5	12128.7	12098.9	12002.3	12015.7	11978.3	11927.3	11921.5	11875.7	11875.7
528.812	41453.8	1036.6	14976.2	13273.1	13078.3	12805.3	12798.7	12632.1	12586.7	12533.5	12404.9	12434.3	12371.9	12262.1	12254.7	12166.1	12190.5	12085.5	12085.5
529.065	41689.8	1037.15	15095.6	13349.8	13145.2	12848.6	12798.8	12800.4	12671.4	12718.2	12642.8	12525.2	12438.4	12355.2	12417.8	12321.6	12312.8	12216	12216
529.319	41585.5	1037.86	15098.4	13365.5	13081.7	13056.1	12820.7	12709.5	12664.1	12593.7	12567.5	12533.1	12448.9	12364.9	12422.3	12356.1	12315.5	12176.5	12176.5
529.572	41826.3	1035.94	15238.2	13585.8	13360	13030	12979.6	12832.8	12828.2	12832	12621.6	12656.4	12602.4	12499.6	12478.2	12421	12483.4	12380.2	12380.2
529.826	41765.8	1038.5	15346.9	13631.6	13355.2	13159.4	13080.8	12929.2	12903.4	12761.2	12671.6	12717.4	12589.8	12645.6	12552.2	12407.2	12426.8	12324	12324
530.079	42033.5	1044.36	15510	13707.8	13438.2	13367	13180.6	13036.4	12996.8	12994.4	12879.6	12802.6	12735.4	12687.2	12695.4	12615.8	12517	12511.4	12511.4
530.333	41874.1	1042.58	15472	13752.1	13509.7	13332.3	13224.3	13106.9	12985.3	12975.3	12953.6	12781.9	12834.7	12750.9	12701.7	12627.1	12566.9	12536.7	12536.7
530.586	41994.8	1031.24	15610.7	13842.4	13585.8	13356	13327.4	13212.2	13112	12997.8	13017.8	12980.2	12898.8	12810.4	12741.8	12681.6	12712.4	12688.4	12688.4
530.839	42141.6	1046.58	15690.8	13950.4	13576.2	13474.2	13289.2	13229.5	13316.4	13135	13112.4	13003.8	13026	12939	12794.4	12778.2	12816.4	12818.8	12818.8
531.092	42277.1	1035.56	15773.4	14036.7	13645.7	13624.5	13476.9	13402.1	13302.1	13250.7	13152.7	13110.9	13175.9	13067.4	12955.5	12917.1	12938.5	12900.7	12900.7
531.345	41647.9	1034.48	15643.4	13907.9	13606.1	13469.3	13273.9	13203.7	13204.5	13054.7	13043.3	12980.9	12903.1	12847.3	12816.3	12789.5	12713.7	12743.3	12743.3
531.598	42383	1039.34	16019.3	14148	13891.2	13727.4	13675.6	13463.8	13523.4	13355.6	13291.8	13254.8	13285.2	13190.6	13112	13047.6	13064.8	13013.8	13013.8
531.851	42361.1	1040.76	16073.7	14254.9	13910.7	13798.7	13681.3	13579.1	13575.9	13467.7	13427.1	13375.3	13276.3	13139.1	13168.1	13195.3	13119.5	13113.1	13113.1
532.104	42418.8	1033.62	16175.6	14318.4	14048.6	13867.2	13709.6	13640.6	13656.6	13493.6	13490.2	13345.8	13331.6	13337.6	13330	13286.6	13158.4	13163.6	13163.6
532.357	42388.6	1033.5	16223.2	14407.5	14066.7	13889.1	13761.7	13818.7	13574.7	13591.3	13463.5	13359.9	13331.7	13421.1	13367.5	13312.1	13271.5	13203.7	13203.7
532.61	42521.7	1044.38	16346.4	14583.6	14352.2	14030	13907.2	13818	13793	13665.8	13632.8	13550.6	13574.2	13551.8	13502.6	13407.6	13339.4	13368.2	13368.2
532.863	42514.8	1034.36	16495.5	14522.1	14304.7	14093.3	13984.3	13888.1	13841.7	13703.9	13670.9	13642.1	13491.3	13516.9	13524.7	13521.5	13493.3	13414.1	13414.1
533.115	42680.2	1035.58	16562.9	14639.1	14375.5	14335.5	14096.3	14012.1	13961.3	13800.9	13795.5	13741.7	13731.7	13771.9	13635.1	13549.1	13548.5	13555.5	13555.5
533.368	42750.2	1039.3	16698	14831.3	14366.3	14349.3	14197.9	14084.5	14031.5	13912.9	13845.1	13838.9	13726.9	13797.7	13683.5	13629.7	13645.7	13571.5	13571.5
533.621	42800.9	1040.6	16795.9	14925.8	14546.8	14399	14322.4	14251	14219.4	14129.2	14065.4	13982.2	13936.6	13885.6	13892.6	13797.6	13784.4	13699.6	13699.6
533.873	42888.8	1031.94	16839.6	14989.8	14636.2	14500.8	14378	14238.2	14207.6	14279.4	14093.8	14121.8	14049.6	13953.2	13873.6	13894.8	13794.6	13816	13816
534.126	42862.9	1045.92	16936.9	15070.2	14736	14613.4	14477.4	14379.2	14321.2	14371.8	14124.8	14161.8	14091.4	14009.6	13970.4	13889.2	13835	13767.8	13767.8
534.378	43062.9	1038.14	17116.8	15195	14804.2	14728.8	14492.6	14418.4	14339	14333.8	14323.2	14212.8	14124.2	14112.2	14160.4	13933	13981.8	13880	13880
534.631	43087.4	1038.42	17123.3	15260.7	14928.5	14687.7	14646.9	14609.1	14400.8	14373.9	14322.7	14361.5	14226.1	14178.1	14170.7	14119.9	14039.7	14065.1	14065.1
534.883	43124.3	1037.12	17210.1	15384.2	14926.8	14755.2	14688.2	14697	14603.4	14456.8	14446.8	14398	14330	14272.4	14163	14286.3	14105.8	14160.2	14160.2
535.135	43267.9	1046.86	17385.6	15420	15150.8	14865.2	14814	14753.2	14614.8	14534.2	14567.6	14404	14429.4	14361.2	14357	14335.4	14254.8	14297.4	14297.4
535.388	43214.9	1035.82	17387.3	15416.4	15084.2	14920.8	14804.8	14673.8	14646	14530.6	14588	14421.6	14411.2	14372.6	14377	14368.2	14256.6	14254.4	14254.4
535.64	43320.5	1034.34	17467.7	15477.6	15190.4	15079	14937.4	14812.2	14702.2	14675.2	14596.2	14535.4	14551.8	14382	14432	14384	14301.2	14294.2	14294.2
535.892	43425.3	1034.8	17608.8	15642.8	15220.4	15087.4	14995.6	14926.6	14768.2	14801.2	14722.2	14654.2	14584.6	14507.4	14574.2	14451.4	14449.8	14433.2	14433.2
536.144	43721.3	1027.22	17717.2	15838.7	15535.3	15297.9	15231.9	15091.3	15033.5	14918.4	14864.1	14759.9	14778.5	14736.4	14536.9	14720.3	14642.1	14589.9	14589.9
536.396	43855.5	1041.52	17813.9	15914.1	15496.1	15331.1	15258.1	15105.5	15157.9	15080.9	14984.1	14862.1	14958.3	14852.5	14839.5	14731.7	14737.9	14633.9	14633.9
536.648	43923.8	1038.32	17921.1	15967.5	15658.6	15471.4	15373.4	15309	15183	15124.4	15057	15017	14959.8	14987.4	14914.2	14890.6	14853.6	14716.6	14716.6
536.9	43915.8	1036.28	17989.7	16132.6	15618.6	15534.8	15459.2	15341	15174.8	15146.8	15127	15075.6	15052.2	14967	14942.4	14904.8	14817.8	14773.6	14773.6
537.152	44201.7	1044.28	18225.2	16213.1	15795.6	15700	15489.6	15500.8	15402.4	15347	15257	15270.4	15165.1	15097.4	15158.2	15048.8	15041.4	14900	14900
537.404	44134.6	1045.02	18242.2	16189.7	15866.7	15727.9	15554.9	15418.7	15406.3	15335.1	15255.3	15280.9	15193.5	15188.5	15164.7	15065.1	15124.3	14946.7	14946.7
537.655	44281.6	1035.76	18347.8	16360.9	15988.5	15769.9	15646.1	15604.5	15534.1	15414.1	15351.9	15341.1	15252.3	15355.5	15141.3	15109.9	15110.7	14993.3	14993.3
537.907	44547.1	1036.3	18473.4	16394.6	16093.6	16037.4	15697	15760.3	15663.8	15597.8	15466.6	15391.8	15414	15332.8	15361	15286.4	15269.2	15144	15144
538.159	44627.5	1038.1	18565.8	16551.7	16139.5	15957.9	15833.3	15819.1	15670.7	15686.7	15623.3	15554.7	15462.9	15462.5	15509.7	15351.1	15328.1	15272.9	15272.9
538.411	44663.3	1039.06	18604.9	16672.6	16277.8	16020.2	15939.2	15869	15764.2	15756.2	15622.4	15566	15566.4	15373.2	15471.8	15418.8	15358.6	15353.2	15353.2
538.662	44760.4	1035.28	18772.7	16677.9	16325.5	16188.5	15971.7	15937.1	15793.3	15728.5	15736.5	15663.7	15659.3	15644.3	15555.7	15385.9	15442.5	15381.7	15381.7
538.914	45054.8	1032.96	18955.5	16793.4	16447.4	16358.4	16182.6	16033.4	16074.4	15946.8	15880	15794.4	15817.2	15847.4	15656.4	15640.6	15599	15544.8	15544.8
539.165	44868.8	1031.14	18930	16897.5	16469.7	16301.9	16188.1	16120.7	16156.5	16051.1	15887.5	15828.3	15867.1	15756.1	15841.9	15750.5	15654.5	15618.5	15618.5
539.416	45150.2	1037.84	19107.6	17080	16672.2	16484.6	16395.2	16190	16255	16106.4	16109.5	16098	16023.7	15922	15939	15830.6	15807.2	15717.6	15717.6
