#Wavelength [nm]	White Std.	Dark spec	0[s]	19.963[s]	40.004[s]	60.046[s]	80.107[s]	100.155[s]	120.207[s]	140.245[s]	160.34[s]	180.479[s]	200.542[s]	220.618[s]	240.657[s]	260.798[s]	280.886[s]	301.016[s]	301.029[s]
503.448	26019.6	1039.58	4805.26	4413.06	4361.66	4279.06	4224.46	4243.26	4180.26	4170.06	4105.26	4086.26	4127.06	4021.86	4081.46	4068.46	4029.06	4017.86	4017.86
503.707	26159.6	1033.02	4805.17	4445.7	4435.7	4346.1	4295.5	4234.1	4243.3	4225.3	4171.3	4201.9	4178.3	4096.7	4123.1	4090.1	4066.1	4057.1	4057.1
503.966	26426.6	1044.62	4856.73	4490.8	4443	4376.4	4371.6	4310.6	4334.4	4264	4238.4	4241.2	4198.8	4197	4179.4	4140.6	4142.2	4093	4093
504.224	26532.7	1034.9	4926.24	4545.04	4471.44	4413.24	4416.44	4390.04	4324.44	4348.84	4254.44	4303.44	4221.44	4201.64	4171.04	4147.64	4181.64	4162.64	4162.64
504.483	26813.8	1039.92	4996.13	4618	4565.2	4566.8	4411.4	4458.4	4409	4389.4	4299.2	4348.4	4303.2	4295.6	4246.6	4268	4228.4	4222.4	4222.4
504.742	26992.3	1028.9	5068.92	4681.92	4532.92	4559.12	4477.52	4433.52	4480.32	4409.52	4412.52	4341.52	4385.32	4321.52	4342.72	4270.12	4267.52	4306.92	4306.92
505	27224	1037.72	5125.06	4712.26	4645.26	4574.26	4538.66	4469.26	4482.86	4443.66	4482.26	4409.46	4391.86	4328.06	4368.46	4349.06	4344.86	4343.26	4343.26
505.259	27189.8	1037.38	5151.36	4741.03	4607.03	4604.03	4580.03	4568.43	4563.03	4483.63	4470.23	4394.03	4427.43	4358.83	4379.03	4414.03	4331.43	4336.43	4336.43
505.517	27360	1034.08	5197.93	4815.4	4691.2	4677.6	4590.4	4598.2	4561.2	4557.2	4539.8	4480.4	4478.4	4433.4	4422	4427	4421.4	4379	4379
505.775	27571.1	1035.74	5236.39	4857.32	4791.52	4712.92	4644.92	4638.92	4639.72	4571.32	4601.72	4526.72	4584.52	4483.52	4446.72	4493.92	4461.72	4416.32	4416.32
506.034	27700.5	1030.04	5333.79	4965.46	4820.66	4774.46	4710.66	4724.66	4688.86	4650.86	4648.66	4604.26	4603.46	4525.46	4545.86	4549.86	4508.26	4456.06	4456.06
506.292	27940.6	1030.42	5392.45	4965.32	4865.52	4800.92	4822.92	4797.32	4754.52	4703.72	4652.52	4638.12	4636.32	4648.52	4608.32	4568.92	4586.72	4487.72	4487.72
506.55	28132.5	1028.14	5449.39	5066.92	4921.52	4943.52	4863.12	4807.12	4808.72	4767.92	4721.32	4716.32	4645.92	4689.92	4620.72	4672.32	4643.32	4571.92	4571.92
506.808	28223.6	1035.48	5480.73	5058.66	4988.66	4918.46	4843.46	4862.26	4807.26	4750.86	4780.46	4702.86	4726.46	4640.46	4677.06	4671.86	4668.06	4612.66	4612.66
507.066	28487	1046.66	5581.89	5156.82	5088.02	4960.42	4908.82	4876.22	4820.22	4881.22	4803.82	4817.62	4784.02	4776.62	4787.62	4752.22	4677.42	4670.02	4670.02
507.324	28684.5	1035.8	5636.19	5180.46	5145.26	5048.46	4953.66	4953.66	4921.26	4870.86	4905.06	4842.26	4801.66	4769.46	4767.46	4770.46	4721.46	4772.26	4772.26
507.582	28904.4	1039	5697.91	5211.04	5184.44	5052.44	5061.84	4936.24	4996.04	4955.44	4917.04	4890.44	4898.64	4795.84	4829.24	4826.44	4802.04	4782.84	4782.84
507.84	29026	1036.68	5732.11	5322.18	5238.58	5161.98	5099.98	5019.78	4996.78	4959.78	4968.78	4866.58	4838.78	4888.38	4864.58	4840.58	4852.38	4845.98	4845.98
508.098	29361.5	1031.2	5806.68	5378.08	5257.68	5164.28	5107.48	5013.68	5063.48	5021.08	5037.48	4960.48	4982.08	4941.28	4976.88	4905.08	4902.08	4796.68	4796.68
508.356	29506	1034.11	5858.25	5417.98	5299.38	5199.98	5177.98	5135.98	5137.18	5079.58	5045.58	5024.38	5030.18	5019.98	4980.58	4925.18	4982.78	4933.18	4933.18
508.614	29514.2	1032.7	5909.39	5402.26	5287.66	5255.86	5193.66	5228.66	5133.46	5097.06	5068.06	5048.06	5096.46	5078.26	5002.66	5004.66	4993.86	4990.06	4990.06
508.871	30050	1028.72	5999.97	5494.44	5405.04	5340.24	5377.24	5316.64	5209.84	5186.84	5170.04	5170.44	5174.84	5094.04	5093.04	5069.24	5085.24	5032.84	5032.84
509.129	30253.7	1037.22	6063.77	5544.3	5431.3	5383.9	5333.9	5288.9	5238.9	5225.7	5264.9	5177.7	5153.5	5178.3	5107.7	5124.7	5132.3	5152.9	5152.9
509.387	30465.1	1035.48	6080.53	5601.26	5541.26	5444.86	5388.46	5414.06	5313.86	5303.66	5275.86	5224.66	5299.06	5222.46	5184.06	5169.46	5184.26	5177.86	5177.86
509.644	30688	1033.72	6169.6	5660.3	5571.4	5504.4	5455.2	5385.2	5345	5327.2	5311.4	5296	5265.8	5274	5217.8	5194.2	5188	5186.2	5186.2
509.902	30703.1	1041.58	6221.49	5700.02	5626.22	5580.22	5530.22	5449.42	5456.82	5347.02	5384.82	5317.62	5307.82	5288.02	5260.82	5246.42	5242.62	5221.42	5221.42
510.159	30959.6	1033.7	6272.94	5789.04	5625.84	5598.44	5569.84	5462.64	5503.04	5497.84	5394.44	5453.24	5367.04	5336.04	5358.64	5283.44	5311.24	5284.44	5284.44
510.417	31191.5	1033.18	6358.23	5859.1	5726.9	5645.7	5563.7	5557.7	5502.3	5535.1	5490.1	5409.1	5395.5	5401.5	5374.5	5378.3	5359.7	5334.7	5334.7
510.674	31248.4	1029.76	6365.18	5906.78	5750.38	5698.98	5630.18	5626.38	5595.18	5555.38	5523.18	5491.38	5478.98	5422.78	5419.78	5379.98	5363.98	5384.18	5384.18
510.931	31618	1030.16	6484.77	5981.7	5868.3	5818.1	5723.9	5675.3	5694.1	5686.1	5641.9	5550.7	5621.1	5542.1	5523.5	5453.7	5472.3	5429.9	5429.9
511.189	31697.1	1027.96	6531.94	6017.34	5905.94	5811.54	5801.94	5760.34	5743.54	5650.34	5671.34	5609.14	5570.94	5529.34	5567.14	5519.54	5548.54	5516.74	5516.74
511.446	31801.7	1034.22	6579.83	6092.06	5921.46	5856.06	5834.26	5767.46	5783.86	5690.46	5675.86	5701.06	5694.06	5634.86	5613.06	5580.66	5561.26	5555.06	5555.06
511.703	32021.3	1030.16	6665.37	6126.64	6031.64	5943.44	5882.84	5789.44	5798.24	5773.84	5782.24	5702.64	5675.64	5675.04	5675.84	5670.04	5625.24	5589.64	5589.64
511.96	32271.7	1034.9	6714.47	6241.54	6115.54	6005.54	5982.74	5922.54	5898.74	5846.94	5843.14	5867.94	5788.94	5780.94	5765.14	5714.14	5671.74	5664.34	5664.34
512.217	32259.5	1034.5	6754.57	6209.1	6084.1	6055.9	6031.5	5997.3	5891.7	5888.1	5866.7	5803.1	5810.1	5798.9	5810.5	5714.9	5720.7	5733.5	5733.5
512.474	32373.9	1040.56	6863.4	6321.4	6208.8	6121.2	6068.2	6023.2	5908	5921	5931.4	5907	5816.2	5881.6	5840.6	5747.2	5797.2	5752.6	5752.6
512.731	32480.9	1033.2	6928.83	6378.5	6205.1	6130.3	6164.9	6051.3	6028.5	6005.3	5971.9	5937.5	5887.1	5868.7	5858.5	5851.1	5847.7	5841.9	5841.9
512.988	32737.1	1036.26	6988.25	6416.58	6335.38	6225.78	6178.78	6147.18	6106.58	6042.78	6034.18	6013.38	6007.18	6004.98	5887.38	5919.38	5909.58	5901.18	5901.18
513.245	32883.3	1041.32	7050.15	6468.08	6342.68	6234.28	6195.48	6179.88	6155.68	6128.28	6070.88	6040.88	6015.68	6022.88	5971.88	5959.48	5948.48	5924.08	5924.08
513.502	33054.3	1035.75	7111.43	6569.83	6420.03	6337.03	6245.23	6214.03	6223.63	6157.23	6101.83	6084.83	6034.43	6023.43	6051.43	6041.23	6003.23	5984.03	5984.03
513.758	33082.4	1036.98	7190.65	6601.32	6458.92	6397.32	6335.92	6287.92	6230.12	6264.12	6226.32	6144.52	6150.52	6146.72	6052.12	6100.72	6104.92	6031.12	6031.12
514.015	33207.8	1047.08	7223.82	6684.82	6526.62	6429.82	6429.62	6336.42	6298.82	6305.02	6252.22	6252.42	6226.62	6195.42	6148.22	6119.82	6112.62	6047.62	6047.62
514.272	33461.4	1045.18	7309.36	6752.76	6538.56	6554.56	6516.96	6395.76	6351.16	6300.16	6312.16	6261.96	6307.96	6244.96	6225.56	6237.56	6206.96	6160.36	6160.36
514.528	33561.8	1038.92	7374.59	6758.46	6641.86	6602.86	6534.46	6473.86	6429.66	6446.46	6375.06	6328.86	6257.26	6271.86	6241.26	6259.26	6258.26	6187.66	6187.66
514.785	33859.7	1034.02	7448.29	6888.02	6727.02	6644.82	6611.62	6534.22	6489.82	6479.62	6416.82	6419.02	6392.42	6368.22	6259.42	6319.62	6213.02	6226.32	6226.32
515.041	34111.4	1035.34	7558.77	7009.7	6865.3	6653.1	6726.7	6631.5	6514.9	6547.5	6463.3	6482.5	6430.7	6420.1	6371.3	6412.9	6357.1	6380.3	6380.3
515.297	34327.8	1047.66	7642.41	6988.08	6798.68	6802.88	6671.28	6679.48	6652.08	6594.68	6540.88	6574.88	6468.28	6502.68	6418.88	6390.88	6447.48	6411.28	6411.28
515.554	34442.6	1031.48	7683.43	6981.56	6911.36	6845.76	6741.36	6687.36	6672.36	6670.76	6591.56	6614.16	6576.96	6483.16	6525.76	6430.56	6410.16	6421.16	6421.16
515.81	34792.2	1037.98	7796.39	7070.52	6965.92	6899.72	6776.72	6732.52	6766.32	6704.92	6640.12	6692.92	6633.52	6567.92	6592.32	6535.52	6495.72	6514.52	6514.52
516.066	34698.7	1036.08	7797.44	7144.64	6977.84	6874.64	6813.84	6761.24	6733.64	6753.24	6617.84	6608.24	6593.04	6599.84	6602.04	6514.44	6510.24	6428.44	6428.44
516.323	34987.7	1041.44	7876.35	7234.02	7069.22	6977.62	6938.82	6838.62	6869.92	6834.62	6769.22	6739.22	6741.62	6691.22	6631.22	6660.82	6597.42	6614.22	6614.22
516.579	34973.7	1035.92	7900.51	7304.78	7083.38	7057.58	6933.18	6915.18	6867.38	6853.38	6795.78	6818.98	6758.78	6703.18	6646.78	6790.18	6686.58	6642.58	6642.58
516.835	35258.9	1036.21	8028.99	7332.26	7231.06	7127.26	7092.86	7066.66	6966.46	6981.86	6916.26	6848.06	6838.86	6837.66	6821.26	6786.46	6807.26	6760.86	6760.86
517.091	35329.5	1046.92	8089.71	7372.44	7266.64	7137.44	7143.24	7081.24	6936.84	6939.44	7040.04	6865.64	6870.84	6863.24	6798.64	6788.24	6811.44	6808.24	6808.24
517.347	35771.2	1040.5	8207.35	7483.42	7373.82	7233.22	7183.22	7134.82	7081.82	7030.02	6982.82	6959.42	6928.02	6917.42	6901.02	6893.82	6816.22	6843.22	6843.22
517.603	35720.3	1028.3	8211.61	7515.48	7415.28	7310.68	7239.08	7126.28	7090.28	7112.88	7068.88	7009.48	6983.68	6917.48	6902.08	6884.88	6872.48	6885.48	6885.48
517.859	35962.5	1033.32	8284.05	7557.38	7476.38	7357.78	7290.98	7163.58	7143.18	7131.58	7123.98	7074.98	6984.98	6990.58	6982.78	6958.78	6943.38	6971.38	6971.38
518.114	36057.5	1034.06	8340.19	7597.52	7506.92	7422.12	7309.12	7260.92	7238.32	7126.32	7206.72	7173.52	7071.52	7097.92	7007.62	7006.72	7011.12	6996.12	6996.12
518.37	36232.6	1047.84	8408.87	7695	7540.8	7446.6	7348.6	7339.2	7191.6	7230	7235	7215.2	7152	7146.2	7104	7044	6993.6	7025	7025
518.626	36366.4	1039.52	8520.34	7794.34	7602.14	7467.74	7438.54	7380.94	7325.54	7308.74	7310.14	7283.34	7226.14	7149.54	7120.34	7159.14	7169.54	7074.54	7074.54
518.882	36447.7	1036.38	8563.13	7784.46	7666.46	7584.46	7478.06	7437.46	7457.26	7308.06	7307.26	7346.46	7253.46	7199.86	7259.46	7131.06	7190.46	7051.26	7051.26
519.137	36813.2	1040.32	8650.08	7903.68	7745.08	7615.68	7568.68	7502.08	7529.28	7458.68	7407.18	7325.68	7365.08	7323.88	7272.28	7274.68	7243.48	7186.68	7186.68
519.393	36782.6	1036.1	8677.99	7925.86	7798.46	7717.86	7652.46	7581.06	7525.66	7516.66	7473.46	7427.86	7416.46	7333.46	7304.66	7325.46	7265.86	7303.86	7303.86
519.648	37138.7	1052.88	8761.16	8006.76	7885.76	7668.56	7714.96	7676.16	7597.76	7569.96	7535.96	7480.46	7501.16	7424.16	7468.96	7441.76	7403.96	7365.76	7365.76
519.904	37291.7	1036.18	8836.14	8097.34	7895.74	7788.14	7742.74	7622.14	7662.54	7523.74	7529.74	7537.14	7526.14	7436.54	7466.94	7453.74	7405.14	7406.94	7406.94
520.159	37357.3	1033.64	8873.07	8128.8	7918.6	7813	7737	7744	7668.6	7713.8	7523.4	7519.8	7508.4	7496	7451	7412.6	7500.4	7432.6	7432.6
520.415	37532.2	1037.8	8971.26	8127.66	8047.66	7868.86	7820.86	7782.46	7737.66	7718.66	7646.26	7637.86	7626.66	7553.06	7584.26	7483.66	7533.46	7415.46	7415.46
520.67	37727.1	1054.64	9019.43	8211.5	8106.1	7965.3	7924.3	7850.1	7889.5	7716.5	7736.1	7701.9	7678.5	7651.3	7589.1	7622.1	7597.7	7519.9	7519.9
520.925	37913.3	1035.32	9101.87	8270.2	8145	8059.2	8022.2	7905.8	7883	7896.8	7792.8	7763.4	7787.8	7706.4	7685.2	7739	7657.4	7642.6	7642.6
521.18	37966.9	1042.16	9150.28	8331.88	8135.08	8073.08	8010.68	7933.48	7850.88	7885.88	7847.28	7887.88	7753.08	7769.28	7707.28	7774.68	7661.08	7658.68	7658.68
521.436	38013.2	1029.94	9217.25	8383.52	8230.92	8092.72	8067.12	8010.92	7926.32	7919.52	7933.72	7858.12	7848.92	7864.72	7782.12	7761.32	7689.32	7751.72	7751.72
521.691	38430.3	1040.38	9312.75	8462.48	8330.68	8241.68	8236.28	8124.68	8051.48	8036.48	7963.68	7924.48	7934.88	7875.28	7872.48	7828.68	7788.08	7794.08	7794.08
521.946	38336.7	1039.36	9376.38	8480.38	8290.58	8303.38	8182.78	8159.78	8100.98	8038.58	8018.58	7998.58	7960.58	7963.58	7886.98	7903.18	7805.78	7835.18	7835.18
522.201	38426.4	1045.58	9446.67	8681.34	8397.14	8338.74	8298.34	8184.34	8132.54	8086.94	8045.74	8039.54	8048.14	8026.14	7996.34	7928.74	7915.94	7925.54	7925.54
522.456	38655.9	1035.04	9522.47	8649.14	8491.94	8369.24	8280.54	8256.14	8225.94	8131.14	8155.74	8122.94	8059.54	8024.54	7995.14	8038.14	7960.74	7985.74	7985.74
522.71	38730.8	1035.76	9593.63	8785.96	8546.16	8450.36	8403.96	8321.96	8315.56	8206.36	8249.56	8243.56	8116.16	8161.16	8068.16	8031.96	8010.56	8018.76	8018.76
522.965	38862.8	1040.36	9656.48	8866.88	8667.08	8495.48	8436.48	8373.48	8399.88	8316.28	8282.68	8190.88	8217.28	8187.28	8116.48	8158.68	8150.68	8096.08	8096.08
523.22	38956.3	1045.84	9702.48	8958.48	8716.68	8616.08	8498.28	8433.08	8347.28	8357.28	8300.88	8314.88	8292.48	8194.08	8246.48	8157.48	8213.48	8192.08	8192.08
523.475	39185.2	1042.26	9801.74	8972.94	8753.34	8603.94	8518.74	8475.14	8447.14	8418.94	8428.14	8369.74	8363.94	8313.14	8323.34	8306.14	8312.34	8202.14	8202.14
523.729	39233.8	1040.98	9873.77	8980.84	8865.24	8796.44	8627.84	8679.04	8534.64	8519.44	8456.44	8437.64	8399.04	8352.44	8341.04	8328.64	8293.64	8267.44	8267.44
523.984	39289.1	1041.04	9955.67	9075.2	8872	8773	8704.4	8652.6	8612.8	8572.2	8522.2	8400	8453.6	8359	8472.4	8365.4	8337.4	8332.8	8332.8
524.239	39541.3	1040.96	10053.3	9175.6	8977.8	8851.4	8756.4	8665	8731	8654.8	8628.4	8553.8	8483.8	8489.8	8452.4	8458.6	8395.8	8401.4	8401.4
524.493	39733.1	1041.52	10122.9	9290.8	9076.4	8945.4	8843.2	8800.2	8785	8650.4	8641.6	8660.6	8606.4	8590.6	8560.2	8545	8459.4	8447	8447
524.748	39816.8	1038.9	10177.1	9216.34	9107.34	8918.94	8878.54	8809.94	8822.34	8763.14	8718.94	8717.94	8654.14	8651.74	8557.94	8552.54	8579.74	8503.54	8503.54
525.002	39788.8	1037.12	10249.2	9306.45	9176.85	8950.45	8883.05	8838.25	8842.45	8770.65	8776.45	8725.65	8666.05	8644.85	8650.45	8647.45	8575.65	8578.85	8578.85
525.256	40108.6	1040.38	10345.6	9403.88	9225.88	9028.48	9046.48	8976.48	8881.88	8929.08	8808.08	8798.48	8767.88	8710.88	8685.88	8768.88	8693.08	8687.88	8687.88
525.511	40198.2	1035.86	10378.3	9437.74	9238.74	9135.34	9113.14	8950.14	8953.64	8942.74	8924.74	8864.74	8889.34	8764.14	8753.54	8706.74	8778.34	8681.14	8681.14
525.765	40275.7	1039.38	10431.7	9547.26	9232.86	9190.06	9091.26	9068.86	9061.66	8970.86	8953.06	8866.06	8865.66	8780.86	8828.26	8793.66	8821.06	8729.06	8729.06
526.019	40589.4	1033.09	10503.1	9605.86	9362.06	9273.46	9204.86	9119.46	9119.26	9047.46	9075.86	8911.86	8922.86	8925.06	8915.66	8901.46	8876.86	8830.46	8830.46
526.273	40357.7	1038.6	10583.2	9636.3	9458.3	9343	9183.7	9191.6	9110.3	9059.7	9058.3	8966.7	8917.3	8928.3	8879.1	8903.9	8870.1	8814.1	8814.1
526.527	40559.7	1033.66	10662.1	9799.6	9451	9379.8	9293.4	9234.2	9148.6	9063.6	9117.2	9058.6	9097.4	8993	8997.8	8950	8942.4	8929	8929
526.781	40633.8	1038.56	10720.4	9803.74	9506.94	9418.94	9368.94	9322.74	9236.34	9156.94	9166.34	9052.34	9022.34	9002.74	9051.94	9029.14	8976.74	9035.74	9035.74
527.035	40725.8	1026.4	10787.1	9777.8	9599.8	9466.4	9370.4	9274.4	9276.8	9198.8	9231.8	9144.8	9101.5	9060.8	9057.2	9057.6	8982.4	9026.4	9026.4
527.289	40663.5	1038.7	10730.3	9886	9582.8	9414.8	9438.2	9284.6	9272.2	9211.2	9071.4	9202.2	9142	9093.4	9090.2	9042.2	9101.6	9040.4	9040.4
527.543	40828.7	1033.86	10894.1	9899.8	9687.8	9548.4	9426.2	9414.8	9413.8	9383.4	9231	9193.8	9256.4	9195	9139.6	9108.2	9077.8	9072.6	9072.6
527.797	41023.2	1041.62	10948.5	9997.36	9788.36	9668.76	9502.56	9485.76	9442.96	9401.16	9334.36	9269.16	9325.76	9222.56	9241.16	9164.36	9166.96	9120.96	9120.96
528.051	41046	1040.38	10997.8	9990.2	9802.4	9649	9625.6	9536.6	9417	9378.4	9399	9324.8	9326.8	9253.4	9282.8	9189.4	9167.2	9124.4	9124.4
528.305	41206.4	1043.88	11079.2	10040.2	9819.84	9721.24	9633.04	9582.04	9559.84	9497.24	9467.64	9382.64	9322.44	9371.24	9345.44	9300.24	9263.64	9253.84	9253.84
528.558	40659.7	1035.78	10975.4	9947.29	9738.69	9595.69	9564.49	9421.09	9479.49	9373.69	9388.89	9363.09	9257.29	9213.89	9271.49	9150.89	9135.49	9170.89	9170.89
528.812	41453.8	1032.74	11207.1	10224.4	9980.84	9826.24	9686.64	9654.04	9633.04	9629.24	9621.44	9588.84	9515.84	9452.64	9369.04	9483.44	9347.84	9421.84	9421.84
529.065	41689.8	1042.94	11321.4	10347.8	10004	9965.04	9809.84	9761.44	9724.84	9707.04	9635.44	9681.04	9545.44	9622.64	9513.64	9498.04	9483.04	9503.24	9503.24
529.319	41585.5	1034.16	11315	10284	10022	9940.62	9856.62	9746.62	9737.82	9714.02	9677.42	9639.62	9565.62	9569.02	9560.82	9489.42	9516.22	9439.22	9439.22
529.572	41826.3	1038.22	11437.6	10371.5	10165.9	10068.9	9956.88	9867.48	9798.68	9813.68	9796.08	9721.28	9705.88	9682.08	9649.68	9610.68	9576.68	9655.28	9655.28
529.826	41765.8	1042.26	11468.3	10438.2	10261.8	10007.6	10019.2	9888.81	9874.01	9755.81	9799.21	9798.61	9743.81	9725.21	9670.61	9606.21	9596.21	9566.41	9566.41
530.079	42033.5	1042.42	11585.4	10496.8	10373.8	10143.4	10099.4	10021.8	9989.42	9965.22	9889.42	9794.82	9832.02	9792.02	9705.22	9717.22	9717.22	9706.42	9706.42
530.333	41874.1	1047.28	11560.8	10514	10301	10175.2	10083.8	10059.6	9934.22	9865.82	9876.22	9846.02	9848.32	9794.82	9710.62	9727.02	9726.82	9626.02	9626.02
530.586	41994.8	1045.74	11605.8	10554.4	10272	10143	10131.8	10029	10008.2	9970.84	9921.24	9878.24	9899.24	9789.44	9889.64	9771.84	9773.24	9722.64	9722.64
530.839	42141.6	1034.8	11725.5	10666.5	10404.3	10274.7	10237.7	10172.9	10072.5	10132.5	10039.3	9970.87	9948.87	9882.27	9876.07	9849.67	9878.47	9819.47	9819.47
531.092	42277.1	1043.66	11815.4	10750.4	10433.2	10434.2	10274.6	10213.6	10103.2	10109	10026	10088.4	9995.78	9991.18	9991.98	9908.38	9942.98	9936.18	9936.18
531.345	41647.9	1033.68	11713.7	10646.2	10365.6	10264.2	10276.8	10094.8	10038.2	10074.6	10006.4	9945.02	9947.22	9920.22	9892.02	9869.42	9851.22	9750.02	9750.02
531.598	42383	1055.76	11922	10864.8	10575.4	10481	10377.8	10409.4	10307	10264.2	10199	10163.8	10148	10133.4	10100.6	10128.4	10064.2	10008	10008
531.851	42361.1	1042.88	12011.6	10967.7	10678.7	10548.1	10395.5	10357.5	10416.5	10328.3	10258.5	10179.9	10137.1	10179.5	10187.5	10187.1	10165.7	10062.9	10062.9
532.104	42418.8	1043.28	12139.6	11006	10842.8	10630.2	10567.8	10437	10418.6	10362.2	10300.2	10283.6	10236.4	10238.8	10200.6	10207.6	10153.6	10138	10138
532.357	42388.6	1031.92	12128.1	11080.4	10828.6	10676.6	10489.8	10423.2	10461.2	10374.4	10340.4	10330.6	10316.6	10209.4	10338.8	10086.6	10191	10212.8	10212.8
532.61	42521.7	1042.16	12254.4	11120	10894.2	10742	10646.4	10571.8	10576.6	10478.2	10531	10397.7	10357	10364	10279	10306.2	10242	10246.4	10246.4
532.863	42514.8	1033.2	12309	11181.3	10974.9	10790.9	10631.9	10632.7	10582.7	10541.5	10514.5	10466.9	10380.9	10433.5	10397.5	10307.7	10331.1	10279.5	10279.5
533.115	42680.2	1041.2	12402.3	11332.4	11066.6	10907	10808.8	10774.8	10683.2	10596.4	10501.8	10583.2	10500.8	10491.6	10530.2	10411	10352	10307.6	10307.6
533.368	42750.2	1033.42	12496.4	11402.8	11083.6	10910.4	10833.4	10730.8	10756.6	10652.6	10546.6	10611.4	10533	10493.4	10513.2	10472	10508.8	10460.4	10460.4
533.621	42800.9	1039.74	12617.4	11415	11151	11023.8	10920.2	10879.2	10781.8	10783.6	10685.4	10734.8	10660	10576.4	10557	10492.2	10553.6	10460	10460
533.873	42888.8	1036.34	12676.8	11500.4	11260	10986.6	10948.8	10925.8	10866.2	10836	10694.6	10720.6	10778	10617	10621.2	10578.8	10588	10637.8	10637.8
534.126	42862.9	1045.3	12694	11624.1	11320.7	11121.5	11023.9	10942.5	10890.5	10880.7	10718.9	10765.1	10714.5	10668.9	10632.7	10612.3	10582.3	10596.9	10596.9
534.378	43062.9	1034.38	12784	11609.1	11324.3	11213.3	11072.9	10863.9	10930.3	10954.5	10854.3	10824.1	10778.9	10727.7	10757.5	10617.9	10662.9	10680.9	10680.9
534.631	43087.4	1038.72	12839.6	11678.8	11378	11313	11184.2	11110.4	11090	10944.2	10908.6	10888.4	10888.8	10854.4	10820	10747.6	10768.8	10719	10719
534.883	43124.3	1043.08	12930.3	11804.5	11469.1	11304.9	11297.7	11120.5	11097.1	11029.1	11095.3	11004.7	10924.9	10915.3	10876.7	10889.3	10862.9	10824.7	10824.7
535.135	43267.9	1035.98	13057.7	11846.6	11602.4	11392.8	11268.2	11249.2	11159.8	11071.4	11130	11012.4	10960.2	10893.2	10878.6	10911.8	10831.4	10870.8	10870.8
535.388	43214.9	1035	13033.8	11833.2	11588.6	11411.4	11332.6	11215.4	11196.8	11160	11117	11073.6	11062.2	10905.6	10938.2	10904.8	10871.4	10906.8	10906.8
535.64	43320.5	1035.08	13055.8	11950.6	11548	11447.4	11296.8	11252.6	11205.8	11178.8	11154	11136.4	11095.6	11075	10970.4	10967.6	10916.4	10880.8	10880.8
535.892	43425.3	1030.58	13195	11989.8	11675.8	11519.3	11417.6	11303	11333	11166.6	11142.4	11177.4	11116	11138.8	11101.8	11111.8	10958	11009.4	11009.4
536.144	43721.3	1038.96	13320.7	12108.6	11857.4	11622.4	11512.4	11438	11444.6	11298.6	11320.4	11355	11290.2	11261.4	11187.2	11170.4	11107.6	11129.8	11129.8
536.396	43855.5	1032.98	13406.5	12176.5	11787.9	11650.5	11576.5	11500.3	11484.3	11452.5	11294.7	11374.9	11303.3	11286.1	11201.1	11182.1	11241.9	11170.9	11170.9
536.648	43923.8	1040.62	13472.2	12357.9	11921.9	11672.9	11668.3	11549.9	11536.8	11558.9	11449.1	11381.1	11388.3	11397.9	11325.5	11255.3	11242.5	11256.1	11256.1
536.9	43915.8	1038.58	13463.9	12341	12021.6	11793.2	11749	11643.4	11618.6	11550.8	11575.6	11420	11386.8	11364.2	11348.8	11253.4	11336.2	11334.2	11334.2
537.152	44201.7	1039.8	13629	12389.2	12081.5	11929.3	11754.5	11707.1	11730.1	11598.1	11618.7	11549.5	11460.3	11454.9	11523.5	11460.1	11377.9	11405.7	11405.7
537.404	44134.6	1046.1	13654.6	12430.6	12107.2	11956.6	11874.8	11749.4	11655.4	11608.2	11563.4	11565	11552.4	11473.2	11522.2	11542.2	11398.6	11444	11444
537.655	44281.6	1036.7	13723.9	12499.9	12241.9	12015.3	11830.1	11769.5	11758.3	11720.9	11676.5	11656.3	11583.5	11627.3	11508.5	11525.1	11510.1	11529.9	11529.9
537.907	44547.1	1033.56	13846.2	12587.8	12296.6	12140.8	12017.4	11870.8	11834.6	11843	11719.8	11739.2	11762.6	11683.8	11714.4	11697.8	11668.8	11584.2	11584.2
538.159	44627.5	1043.28	13925.1	12671.7	12404.7	12223.7	12085.7	12070.9	11886.3	11878.7	11852.5	11804.9	11768.3	11673.3	11734.3	11733.3	11695.3	11657.3	11657.3
538.411	44663.3	1032.98	14021.7	12726.6	12418.2	12258.8	12097.4	12029.4	12061.8	11980.6	11992.8	11867.6	11759	11841	11816.4	11769	11737.8	11705.4	11705.4
538.662	44760.4	1040.64	14037.9	12802.9	12602.3	12362.7	12255.1	12074.3	12111.7	11954.3	11959.5	11978.9	11893.7	11917.5	11941.7	11826.3	11803.9	11776.1	11776.1
538.914	45054.8	1045.86	14213.4	12949.9	12626.1	12410.5	12305.7	12161.5	12172.3	12131.3	12098.7	12003.9	12039.1	12030.1	11928.7	11936.9	11930.5	11826.3	11826.3
539.165	44868.8	1037.38	14197	12965.5	12665.7	12503.7	12288.1	12298.3	12217.1	12182.1	12069.3	11957.3	11979.9	12012.1	11947.1	11943.5	11918.5	11925.5	11925.5
539.416	45150.2	1044.92	14377.5	13080.6	12724.2	12542.8	12391.2	12372.4	12322.4	12205.2	12303.8	12174.2	12137.8	12100.4	12114.4	12070	12050.8	12067.2	12067.2
539.668	45386.8	1036.04	14441.7	13200.7	12695.1	12676.7	12461.5	12431.5	12488.1	12287.3	12335.5	12201.1	12205.5	12175.7	12162.7	12113.7	12126.1	12153.3	12153.3
