#Wavelength [nm]	White Std.	Dark spec	0[s]	19.59[s]	39.645[s]	59.712[s]	79.828[s]	99.928[s]	120.008[s]	140.069[s]	160.162[s]	180.242[s]	200.324[s]	220.4[s]	240.439[s]	260.487[s]	280.54[s]	300.597[s]	300.618[s]
500.858	24003.8	1043.26	5209.04	4648.24	4637.24	4530.64	4472.24	4437.24	4366.04	4296.64	4291.04	4286.04	4259.84	4260.24	4189.94	4174.44	4157.24	4126.24	4126.24
501.117	24347.7	1040.9	5282.43	4818.9	4682.5	4572.7	4543.1	4482.3	4429.9	4404.9	4401.3	4346.1	4321.7	4275.3	4296.1	4275.1	4226.9	4219.1	4219.1
501.376	24540.9	1042.56	5397	4840.93	4774.93	4719.33	4627.73	4566.73	4519.13	4474.53	4453.33	4443.33	4434.93	4367.93	4426.73	4344.13	4272.53	4271.73	4271.73
501.635	24637.9	1043.02	5457.37	4903.64	4767.64	4701.84	4707.84	4676.44	4584.44	4565.64	4446.64	4447.04	4448.64	4392.04	4414.64	4369.84	4339.04	4310.44	4310.44
501.895	24783.7	1030.66	5476.83	4896.96	4845.16	4808.96	4707.16	4629.36	4660.96	4615.96	4529.36	4503.96	4556.56	4480.76	4444.56	4374.36	4412.76	4400.16	4400.16
502.154	24927.3	1036.78	5566.11	4986.98	4897.58	4844.98	4814.18	4728.18	4723.98	4685.18	4600.18	4575.78	4560.38	4444.78	4529.78	4444.98	4432.98	4387.58	4387.58
502.413	24991.6	1038.94	5619.31	5038.84	4868.44	4885.84	4813.44	4709.24	4699.84	4639.64	4623.04	4650.24	4527.64	4535.24	4511.84	4474.84	4450.64	4429.04	4429.04
502.672	25533.6	1044.18	5727.49	5174.76	5053.56	4969.76	4908.36	4883.16	4876.16	4744.56	4731.56	4754.96	4660.16	4650.36	4574.16	4584.76	4585.36	4582.96	4582.96
502.931	25639.9	1056.52	5775.04	5183.64	5093.64	5038.24	4990.44	4867.04	4843.44	4845.24	4766.04	4717.04	4688.84	4723.44	4674.44	4623.84	4610.84	4588.24	4588.24
503.189	25704.2	1044.24	5793.94	5171.94	5152.54	5077.74	5032.74	4967.14	4910.34	4883.34	4805.54	4802.94	4760.94	4686.54	4692.54	4680.94	4650.54	4627.14	4627.14
503.448	26019.6	1044.74	5900.2	5306.2	5244.4	5126.8	5117.6	5003.4	4970.2	4906.8	4885.8	4830	4869.4	4816.6	4723.8	4762.6	4700.4	4713.8	4713.8
503.707	26159.6	1034.1	5970.88	5358.28	5232.48	5145.08	5079.28	5040.08	5031.28	4966.08	4933.88	4916.48	4920.08	4852.68	4866.88	4796.68	4783.28	4757.48	4757.48
503.966	26426.6	1040.6	6076.18	5433.78	5327.38	5289.78	5212.78	5137.18	5037.78	5014.18	5041.38	5002.98	4965.98	4918.18	4890.58	4893.18	4828.78	4764.98	4764.98
504.224	26532.7	1036.16	6127.95	5456.02	5357.62	5294.42	5269.02	5171.22	5157.82	5135.02	5056.62	5024.62	4989.22	4931.02	4991.02	4891.62	4880.42	4837.02	4837.02
504.483	26813.8	1038	6264.93	5626.8	5467.4	5398.2	5317.4	5296.6	5219.2	5227.2	5147.2	5095.6	5046.4	5041.4	4988.4	4977	4937.4	4908.6	4908.6
504.742	26992.3	1040.48	6340.93	5638.2	5543.4	5492	5392	5335	5237	5263	5225	5149.2	5150.2	5098.6	5087.8	5066.4	5028.8	5040	5040
505	27224	1052.14	6400.83	5706.56	5611.76	5497.96	5472.56	5346.96	5363.16	5320.36	5258.16	5225.56	5231.76	5148.16	5145.36	5075.56	5141.76	5061.16	5061.16
505.259	27189.8	1038.37	6452.31	5776.18	5617.38	5554.78	5485.98	5455.58	5369.58	5351.38	5321.58	5275.78	5263.98	5185.18	5190.78	5152.58	5082.18	5133.18	5133.18
505.517	27360	1042.4	6542.9	5812.3	5764.1	5690.7	5534.1	5483.3	5475.7	5341.7	5349.7	5340.5	5318.7	5270.9	5176.9	5171.5	5153.3	5128.3	5128.3
505.775	27571.1	1045.48	6614.11	5910.84	5805.64	5698.44	5580.84	5535.64	5502.24	5511.44	5440.64	5415.24	5398.04	5410.84	5322.44	5296.04	5254.44	5175.44	5175.44
506.034	27700.5	1034.94	6698.63	5954.16	5798.96	5731.36	5707.36	5627.56	5581.56	5552.56	5482.56	5455.36	5449.96	5418.96	5359.36	5284.96	5279.96	5244.36	5244.36
506.292	27940.6	1027.08	6734.11	6004.18	5849.98	5830.38	5749.78	5726.78	5683.58	5583.58	5545.58	5552.78	5453.18	5420.18	5383.38	5444.58	5307.58	5266.38	5266.38
506.55	28132.5	1036.08	6877.97	6084.3	6036.3	5860.7	5835.3	5755.5	5707.5	5684.1	5658.3	5617.1	5639.7	5458.1	5463.9	5454.1	5428.1	5394.1	5394.1
506.808	28223.6	1041.54	6933.31	6175.38	6051.78	5922.78	5937.58	5813.78	5779.38	5745.38	5725.58	5627.78	5654.58	5635.18	5511.58	5505.78	5514.58	5459.18	5459.18
507.066	28487	1036.38	6991.33	6236.26	6091.26	5985.06	5969.06	5900.86	5798.06	5785.86	5736.86	5713.26	5683.86	5702.06	5590.86	5618.66	5537.46	5527.26	5527.26
507.324	28684.5	1043.54	7061.03	6280.9	6188.7	6063.3	6065.7	5980.7	5941.9	5876.5	5853.3	5796.1	5743.3	5705.3	5686.7	5669.3	5649.5	5647.9	5647.9
507.582	28904.4	1041.16	7188	6391	6304.4	6150.4	6043	6047.2	5919.4	5931	5890.2	5912.4	5837.4	5803.1	5777	5760.8	5755	5741.8	5741.8
507.84	29026	1039.02	7195.85	6435.12	6287.92	6221.92	6140.52	6076.52	6026.32	5962.32	5869.92	5874.52	5861.12	5857.12	5819.52	5753.52	5721.52	5722.52	5722.52
508.098	29361.5	1049.32	7309.07	6491.4	6379.2	6292	6218.8	6197	6132.4	6031	6051	5976.2	5930.6	5967.4	5907	5825	5838.6	5815.2	5815.2
508.356	29506	1038.02	7407.45	6583.12	6445.12	6378.52	6276.72	6265.32	6172.52	6151.72	6078.52	6035.32	5976.32	6029.12	5947.52	5956.12	5935.92	5852.72	5852.72
508.614	29514.2	1031.74	7457.62	6614.82	6439.82	6419.02	6295.02	6222.02	6202.42	6157.42	6088.22	6038.22	6063.22	6044.02	5978.22	5926.82	5849.42	5874.62	5874.62
508.871	30050	1038.56	7599.51	6721.78	6606.38	6455.98	6466.78	6384.18	6319.18	6271.38	6249.18	6163.58	6198.38	6109.78	6063.58	6106.58	6045.38	6016.78	6016.78
509.129	30253.7	1035.5	7683.69	6827.76	6672.16	6591.76	6534.36	6473.96	6385.36	6329.96	6301.76	6275.96	6200.36	6168.56	6175.76	6105.96	6117.56	6020.16	6020.16
509.387	30465.1	1029.14	7724.14	6852.34	6747.54	6686.74	6545.54	6498.94	6476.14	6411.94	6356.14	6261.54	6247.14	6212.94	6188.94	6179.34	6168.14	6074.74	6074.74
509.644	30688	1045.6	7816.6	6907.8	6831	6698.2	6603.4	6571.8	6484.4	6425.8	6378.6	6399.4	6292.6	6297	6263.4	6257.2	6201.8	6143.6	6143.6
509.902	30703.1	1042.98	7891.13	7021.06	6807.46	6695.26	6681.66	6615.26	6591.26	6507.06	6406.66	6439.26	6330.26	6309.46	6295.46	6339.26	6228.86	6230.26	6230.26
510.159	30959.6	1038.16	7975.99	7081.86	6938.46	6835.66	6766.86	6675.26	6638.86	6549.06	6503.26	6516.26	6455.66	6438.66	6402.86	6348.26	6294.66	6254.86	6254.86
510.417	31191.5	1040.7	8030.1	7095.3	6980.1	6883.9	6801.9	6679.1	6645.5	6602.5	6629.5	6522.5	6524.6	6492.7	6398.5	6440.3	6402.9	6361.5	6361.5
510.674	31248.4	1037.82	8138.03	7164.96	7059.56	6987.36	6836.36	6829.16	6758.96	6670.36	6684.16	6640.56	6538.96	6537.76	6515.56	6517.16	6460.56	6374.16	6374.16
510.931	31618	1039.3	8240.45	7337.98	7155.18	7088.18	6942.38	6942.78	6902.38	6810.18	6784.18	6711.98	6691.98	6632.58	6618.78	6508.78	6514.18	6493.98	6493.98
511.189	31697.1	1045.26	8355.41	7372.74	7231.94	7083.34	7002.54	6948.54	6902.74	6882.14	6850.94	6736.54	6788.14	6671.14	6614.74	6645.14	6609.14	6537.74	6537.74
511.446	31801.7	1037.34	8393.37	7406.3	7278.7	7212.7	7143.1	7072.5	6975.9	6965.9	6876.1	6825.9	6822.3	6764.1	6741.7	6682.5	6638.3	6618.1	6618.1
511.703	32021.3	1034.76	8476.98	7532.38	7388.18	7260.38	7170.18	7148.38	7085.78	6989.38	6986.38	6918.98	6827.58	6824.98	6771.58	6779.78	6746.78	6741.18	6741.18
511.96	32271.7	1042.86	8577.2	7597	7452.5	7340	7236.2	7182.4	7200.6	7114.6	7090.6	7014.6	6996.4	7005.4	6900.4	6824.6	6777.2	6848.8	6848.8
512.217	32259.5	1040.9	8631.51	7675.24	7544.44	7408.24	7332.24	7254.44	7190.84	7199.44	7088.84	7084.84	7007.04	6991.04	6961.84	6952.24	6893.04	6850.04	6850.04
512.474	32373.9	1034.2	8729.52	7775.12	7536.32	7448.92	7370.12	7278.92	7300.12	7236.72	7158.12	7140.32	7152.72	7061.52	7015.32	6962.32	6941.92	6926.92	6926.92
512.731	32480.9	1033.5	8858.28	7841.28	7651.08	7510.48	7527.88	7387.08	7371.48	7290.68	7303.48	7197.48	7175.68	7111.88	7105.68	7051.28	7079.08	7020.48	7020.48
512.988	32737.1	1029.42	8958.14	7938.34	7722.74	7606.94	7591.34	7512.14	7473.34	7427.54	7320.54	7316.34	7251.14	7248.94	7140.74	7119.14	7092.54	7053.94	7053.94
513.245	32883.3	1034.72	9045.03	8029.7	7899.7	7731.5	7661.5	7610.9	7503.1	7463.5	7395.7	7306.3	7340.5	7264.3	7335.7	7226.1	7173.7	7127.7	7127.7
513.502	33054.3	1047.37	9123	8053.4	7916.4	7764.6	7722.2	7606.8	7596	7544.2	7440.4	7468.6	7326	7351.2	7298	7297.6	7282.2	7165	7165
513.758	33082.4	1039.88	9236.71	8179.44	8028.04	7859.04	7845.04	7753.44	7655.24	7688.24	7550.84	7489.04	7465.44	7518.44	7425.04	7371.44	7285.24	7282.24	7282.24
514.015	33207.8	1048.38	9285.7	8247.7	8099.9	7937.3	7863.3	7765.5	7725.5	7663.3	7634.9	7536.9	7491.5	7492.1	7483.7	7377.5	7371.9	7404.3	7404.3
514.272	33461.4	1045.44	9439.23	8326.7	8228.7	8049.7	7909.1	7889.1	7744.3	7762.9	7728.9	7689.7	7600.5	7599.3	7555.5	7563.7	7521.5	7454.5	7454.5
514.528	33561.8	1046.94	9482.24	8400.84	8181.64	8077.64	8021.24	7921.64	7860.64	7843.24	7802.24	7767.04	7738.44	7684.84	7623.04	7561.24	7517.84	7538.44	7538.44
514.785	33859.7	1047.78	9590.72	8446.52	8275.12	8230.52	8094.32	8080.32	8039.52	7898.12	7860.92	7852.32	7779.32	7775.12	7696.92	7623.52	7575.12	7623.52	7623.52
515.041	34111.4	1038.1	9711.95	8555.22	8304.22	8271.42	8248.02	8149.82	8002.42	8026.82	7948.62	7862.62	7899.62	7787.82	7816.82	7789.62	7696.22	7695.02	7695.02
515.297	34327.8	1035.12	9785.37	8657.64	8403.24	8304.04	8217.24	8237.84	8098.44	8092.84	8011.04	7967.84	7934.84	7900.64	7944.84	7816.64	7783.64	7734.84	7734.84
515.554	34442.6	1033.24	9848.71	8768.64	8483.04	8442.64	8370.84	8287.04	8182.44	8095.84	8063.44	8108.04	8003.24	7883.24	7916.64	7892.44	7879.24	7765.44	7765.44
515.81	34792.2	1037.08	9995.32	8803.32	8627.32	8532.92	8408.52	8326.72	8306.52	8315.62	8198.92	8169.12	8082.92	8073.72	8088.92	7986.32	7933.12	7927.12	7927.12
516.066	34698.7	1048.16	10016.4	8920.36	8696.16	8546.56	8460.16	8389.96	8342.96	8316.16	8303.36	8192.36	8164.56	8091.76	8057.56	7988.16	7972.56	7932.56	7932.56
516.323	34987.7	1046.38	10161.4	8935.72	8785.52	8641.32	8631.92	8583.32	8515.72	8397.32	8358.92	8329.52	8235.32	8163.92	8143.92	8087.52	8062.32	8057.12	8057.12
516.579	34973.7	1044.02	10222.4	8985.58	8801.38	8739.58	8654.78	8509.98	8463.78	8489.98	8329.78	8351.78	8315.38	8243.98	8246.78	8134.98	8166.98	8148.38	8148.38
516.835	35258.9	1036.94	10331.3	9158.42	8947.22	8849.22	8771.02	8686.42	8551.42	8583.22	8491.42	8508.42	8377.22	8319.62	8334.62	8272.62	8296.42	8236.62	8236.62
517.091	35329.5	1048.36	10431.4	9222.58	9005.38	8880.78	8842.98	8747.78	8663.38	8628.58	8498.78	8500.98	8443.78	8371.78	8376.18	8297.78	8308.58	8201.78	8201.78
517.347	35771.2	1041.38	10566.9	9292.88	9122.88	9024.48	8898.68	8820.28	8753.48	8733.38	8652.88	8582.08	8567.08	8556.08	8495.08	8489.08	8388.88	8346.08	8346.08
517.603	35720.3	1039.12	10585.9	9366	9150.6	9050.4	8931.4	8915.2	8815.6	8704.6	8658.4	8547.4	8598.6	8557.2	8496.6	8437.2	8462.4	8488.8	8488.8
517.859	35962.5	1031.02	10683	9390.96	9266.16	9148.76	9026.56	8954.96	8892.96	8758.16	8801.96	8719.36	8702.56	8639.76	8610.36	8548.96	8561.36	8470.36	8470.36
518.114	36057.5	1036.68	10792.7	9437.32	9318.92	9116.32	9103.92	8992.12	8974.92	8897.12	8907.72	8804.72	8789.92	8666.72	8714.92	8586.12	8606.92	8558.12	8558.12
518.37	36232.6	1047	10888.7	9628	9417.6	9317	9226.2	9131.8	9025.6	9080	8932.2	8913.4	8844	8799.8	8809.2	8672.8	8664.6	8653.2	8653.2
518.626	36366.4	1036.66	11020.7	9760.68	9522.68	9395.68	9261.08	9275.88	9156.48	9087.08	9040.68	8994.48	8865.28	8871.88	8822.68	8796.68	8755.88	8785.48	8785.48
518.882	36447.7	1046.14	11094.6	9828.65	9552.85	9382.05	9312.65	9296.05	9214.05	9236.45	9105.25	8964.05	9014.65	8974.05	8866.65	8854.05	8819.45	8741.25	8741.25
519.137	36813.2	1042.12	11259.8	9819.58	9639.18	9512.38	9454.38	9383.58	9294.58	9291.18	9190.58	9176.58	9065.18	9098.78	9001.58	9021.78	8942.98	8990.58	8990.58
519.393	36782.6	1042.94	11336.2	9844.49	9763.49	9539.69	9480.09	9408.69	9377.29	9374.29	9264.09	9146.89	9177.49	9088.69	9056.49	8978.69	9042.29	9042.29	9042.29
519.648	37138.7	1055.24	11472.6	10078.5	9840.12	9711.92	9659.32	9479.32	9465.52	9427.92	9354.32	9365.12	9320.52	9254.72	9183.92	9181.92	9122.52	9113.12	9113.12
519.904	37291.7	1035.46	11559.9	10059.7	9858.08	9865.48	9713.48	9591.28	9525.28	9488.08	9464.28	9431.08	9378.28	9288.28	9232.08	9231.88	9222.28	9170.48	9170.48
520.159	37357.3	1033.8	11569.1	10127.8	10005	9803.96	9753.36	9673.76	9598.76	9610.76	9517.56	9433.96	9377.96	9355.36	9316.16	9298.36	9291.96	9150.36	9150.36
520.415	37532.2	1041.54	11663.1	10235.9	9954.14	9909.34	9801.14	9705.94	9682.74	9613.94	9566.74	9498.94	9479.14	9410.54	9370.34	9320.74	9328.14	9276.34	9276.34
520.67	37727.1	1047.7	11780.5	10395.4	10168.8	10034.8	9954.02	9922.82	9799.82	9806.42	9685.22	9645.02	9631.82	9587.82	9528.42	9484.62	9418.02	9373.22	9373.22
520.925	37913.3	1039.8	11867	10436.4	10263.8	10131	9977.76	9982.56	9850.96	9799.16	9722.56	9698.76	9648.16	9615.76	9643.76	9577.96	9503.36	9484.76	9484.76
521.18	37966.9	1045.52	11960.2	10520.8	10267.2	10182.8	10143	10074.8	9911.76	9909.16	9829.16	9842.16	9769.76	9685.96	9687.96	9571.96	9589.96	9507.16	9507.16
521.436	38013.2	1042.08	12035.1	10575.8	10365	10209	10159.2	10026.6	10001.2	9948.96	9856.16	9857.16	9773.76	9741.96	9705.16	9704.56	9615.56	9588.36	9588.36
521.691	38430.3	1040.52	12146.2	10695.6	10513	10347.6	10306.8	10217	10173.8	10036.2	9987.98	9967.98	9934.78	9901.78	9782.98	9778.98	9673.78	9705.18	9705.18
521.946	38336.7	1046.42	12236.4	10805.2	10514	10423	10305.6	10240.8	10200.6	10100.4	10050.4	10019.8	9898.22	9906.82	9876.22	9837.82	9818.62	9817.82	9817.82
522.201	38426.4	1029.86	12294.5	10791.1	10560.5	10456.9	10433.5	10356.7	10161.9	10185.9	10098.7	10108.3	9989.12	9998.52	9908.32	9927.72	9845.52	9800.52	9800.52
522.456	38655.9	1048.26	12411.1	10996.1	10681.5	10628.5	10452.5	10461.3	10262.9	10240.1	10229.1	10198.9	10068.1	10008.3	10038.9	9927.34	9875.94	9934.54	9934.54
522.71	38730.8	1038.84	12478.8	10970.3	10790.1	10684.7	10581.3	10440.1	10376.7	10394.7	10382.7	10232.7	10174.3	10171.9	10073.1	10024.5	9969.88	10003.7	10003.7
522.965	38862.8	1040.72	12605.7	11096.9	10901.3	10709.1	10693.1	10576.1	10506.1	10397.9	10389.3	10317.3	10282.3	10253.9	10183.7	10132.1	10160.5	10105.3	10105.3
523.22	38956.3	1032.92	12697.7	11292.6	10934.6	10777.8	10665.4	10654	10572.6	10470.2	10426.2	10410.6	10385.8	10314.6	10265.4	10280.6	10304.8	10147.6	10147.6
523.475	39185.2	1047.66	12870	11364.5	11133.7	10912.3	10814.9	10741.3	10712.3	10616.7	10524.3	10520.7	10414.1	10440.7	10319.3	10252.5	10313.1	10194.9	10194.9
523.729	39233.8	1037.36	12902.5	11397.4	11175.4	11007.4	10925.8	10757	10716.2	10649.8	10671.2	10570.8	10542.8	10480.8	10354.2	10391.6	10344	10334.4	10334.4
523.984	39289.1	1044	12952.9	11382.7	11241.7	11011.7	10949.7	10882.1	10790.9	10727.7	10683.5	10650.9	10558.5	10562.7	10508.1	10446.4	10325.9	10380.3	10380.3
524.239	39541.3	1043	13088.2	11558.9	11336.9	11149.9	11095.5	10967.9	10917.9	10803.3	10773.5	10726.7	10632.3	10573.1	10576.1	10522.7	10448.9	10421.1	10421.1
524.493	39733.1	1039	13216	11626.2	11325	11242	11092	11019	11002	10951	10790.8	10765.6	10731.8	10653.4	10628.2	10652	10623.8	10581.8	10581.8
524.748	39816.8	1038.06	13305.2	11712	11441	11325.6	11233.6	11180.2	11064.2	11050.2	10942	10793	10826.2	10788.8	10759	10728.6	10699.4	10640.6	10640.6
525.002	39788.8	1040.55	13354.1	11738.2	11532.4	11411.8	11343.2	11183.6	11093.4	11082.4	10979	10863.6	10825.8	10800.8	10773.2	10750	10775.8	10747.4	10747.4
525.256	40108.6	1047.12	13534	11926.8	11621.4	11461	11381.2	11331.4	11212.8	11149.6	11070.4	11033	10988.4	10982.6	10854.6	10855.2	10831.8	10796	10796
525.511	40198.2	1037.86	13528.9	11820.3	11691.3	11531.9	11494.1	11255.7	11332.5	11121.9	11154.9	11127.7	10990.3	10986.5	10925.9	10967.9	10910.1	10863.7	10863.7
525.765	40275.7	1041.54	13631.1	11948.7	11802.9	11554.9	11515.7	11435.7	11397.5	11331.5	11240.9	11167.5	11159.7	11078.3	11036.1	11031.7	10928.7	10928.7	10928.7
526.019	40589.4	1045.74	13831.8	12107.5	11835.3	11695.1	11640.3	11523.1	11464.3	11369.3	11365.1	11381.5	11232.1	11215.5	11150.3	11128.7	11068.7	11062.5	11062.5
526.273	40357.7	1040.9	13806.1	12055.5	11825.9	11798.5	11625.1	11577.9	11456.3	11351.9	11309.1	11312.5	11205.9	11179.5	11150.5	11035.7	10988.5	11069.7	11069.7
526.527	40559.7	1041.2	13937.2	12217.2	11996	11760.2	11782.2	11623.8	11590	11479.6	11484	11342.8	11316.6	11311.4	11336.6	11215.6	11079.4	11112.8	11112.8
526.781	40633.8	1039.66	13941.5	12333	11968.2	11885	11781	11652.8	11598.2	11561.2	11571	11499.8	11422.2	11370.8	11292.4	11239.2	11286	11134.4	11134.4
527.035	40725.8	1033	14067.5	12395.7	12058.9	11953.3	11792.5	11722.5	11742.1	11586.1	11579.9	11466.3	11501.1	11369.1	11438.5	11332.9	11191.9	11349.9	11349.9
527.289	40663.5	1036.2	14113.5	12361.7	12126.3	12013.9	11922.5	11803.3	11643.5	11629.8	11572.9	11567.9	11521.3	11386.3	11439.5	11423.3	11328.3	11270.3	11270.3
527.543	40828.7	1042.8	14231.1	12520.2	12245.8	12082.6	11989	11879.4	11749.6	11727.8	11707.8	11666.4	11610.4	11579	11537.4	11440.6	11429	11385.2	11385.2
527.797	41023.2	1037.24	14320.1	12577.8	12307.4	12184.6	12085.6	12015	11872.4	11891.4	11710.4	11737	11691	11691.4	11586.8	11502.8	11491.6	11443	11443
528.051	41046	1040.2	14415	12625	12406.3	12185	12154	12068.4	11887.2	11942.4	11824	11768.4	11622.6	11766.2	11688.4	11597.8	11520	11533.6	11533.6
528.305	41206.4	1037.96	14453.2	12738	12404.6	12305.6	12258	12124	11995.4	11964.6	11927.6	11809	11789.6	11753.4	11769.4	11705	11546.6	11564.4	11564.4
528.558	40659.7	1044.31	14352.6	12657.7	12332.9	12210.7	12064.3	11992.1	11915.9	11887.7	11747.3	11746.9	11743.9	11600.9	11643.7	11592.1	11523.1	11509.9	11509.9
528.812	41453.8	1042.56	14718.5	12883.4	12659.6	12487.2	12367.4	12275.4	12269	12197.8	12091	12043.4	11979.6	11896.6	11972.6	11923.2	11791	11788	11788
529.065	41689.8	1046.36	14895.5	12938.4	12783.4	12575	12494.8	12334	12310.4	12329.8	12279.8	12163	12103.8	12075.2	12087	11989	11897.4	11870.4	11870.4
529.319	41585.5	1044.98	14820.5	13083.2	12828.2	12641.4	12575.2	12408	12441.4	12395.2	12298.8	12160.4	12167	12105.8	12040.6	11978.4	11986.8	11936	11936
529.572	41826.3	1041.72	15030.8	13184.1	12932.5	12865.1	12722.9	12629.5	12556.9	12375.3	12384.3	12254.5	12255.1	12228.3	12136.9	12189.1	12103.3	12115.3	12115.3
529.826	41765.8	1046.99	15060.9	13250.6	12894.2	12836.2	12768.8	12643.4	12565.4	12525.6	12351.6	12417.8	12287.6	12167.8	12288	12262.6	12159.6	12074	12074
530.079	42033.5	1041.38	15231.6	13295	13067.6	12903.2	12834.4	12721.6	12659.4	12646.2	12512.8	12398.6	12370.4	12331	12323.6	12304.2	12326	12194.4	12194.4
530.333	41874.1	1047.58	15211.6	13407.6	13063.6	12918	12842.8	12792	12648.8	12578.2	12576	12549.8	12485.2	12317.8	12360.2	12278.8	12273	12220	12220
530.586	41994.8	1037.96	15341.2	13459.2	13156.4	13040.4	12902.4	12843.4	12727	12726.6	12593.8	12538	12571	12430.6	12422.8	12458.6	12344	12395.8	12395.8
530.839	42141.6	1037.73	15493.6	13569.7	13299.9	13142.7	13082.5	12986.1	12829.3	12715.4	12734.7	12718.5	12599.3	12603.3	12595.9	12518.5	12398.5	12425.5	12425.5
531.092	42277.1	1043.82	15622.3	13630.4	13460.8	13299.4	13147.6	13150.2	13018	12908.4	12896.6	12796	12803.6	12725	12653.8	12673.8	12599.6	12536.4	12536.4
531.345	41647.9	1044.58	15462.4	13534.8	13321.8	13125.2	13026.8	12963.2	12919	12738.4	12690.4	12632.4	12642.8	12560.2	12586.4	12473.4	12537.4	12445.4	12445.4
531.598	42383	1063.84	15739.8	13892.8	13543	13417.4	13241.4	13185.6	13043.6	13068.8	13027.8	12895.6	12912	12852.8	12801	12755.4	12678.6	12712.6	12712.6
531.851	42361.1	1039.14	15810.1	13891.4	13549.6	13423.4	13233.2	13223.2	13226.8	13085.4	13087.8	13026.4	12915.4	12899.2	12925.6	12908.4	12797.8	12717	12717
532.104	42418.8	1038.78	15951.8	13975.3	13770.3	13469.1	13369.3	13369.1	13163.7	13165.5	13084.5	13081.9	13027.9	12960.3	12888.5	12902.9	12900.9	12838.2	12838.2
532.357	42388.6	1038.42	16033.9	14029.8	13778.6	13554.8	13461.8	13481.6	13353.4	13279.6	13253.8	13192.6	12991.2	13064.6	13074.2	12965.6	12963.8	12970	12970
532.61	42521.7	1045.58	16087.1	14147.7	13891.5	13686.9	13613.9	13599.1	13471.8	13388.1	13358.7	13293.5	13242.9	13189.7	13123.7	13061.1	13134.7	13010.3	13010.3
532.863	42514.8	1038.54	16171.6	14185.5	13984.5	13767.7	13604.3	13502.5	13509.7	13431.3	13353.7	13305.3	13291.5	13236.5	13151.5	13104.3	13042.3	12988.7	12988.7
533.115	42680.2	1034.22	16286.9	14347.4	14082.8	13941.4	13717.8	13680.6	13571.8	13568.4	13427.4	13381.4	13469	13311.2	13318	13276.6	13214.2	13186.6	13186.6
533.368	42750.2	1036	16364.7	14418.6	14039.6	13999.6	13800.4	13744.8	13663.8	13678.2	13592.4	13507	13448.6	13416.4	13370.6	13328.2	13335.4	13197	13197
533.621	42800.9	1036.16	16508.5	14536.3	14230.1	14087.5	13986.5	13836.5	13781.5	13729.7	13687.1	13626.5	13587.5	13501.5	13507.5	13437.9	13372.5	13327.7	13327.7
533.873	42888.8	1033	16615.9	14649.2	14349.4	14209.4	14046.8	14012.6	13983	13838.4	13711.8	13700.2	13640	13596	13566.4	13623	13496.4	13564.4	13564.4
534.126	42862.9	1037.88	16694.5	14689.3	14352.7	14265.5	14092.3	14015.3	13932.3	13913.7	13834.5	13808.7	13733.9	13675.7	13618.7	13603.9	13493.1	13524.7	13524.7
534.378	43062.9	1047.73	16770.9	14790.2	14407.8	14339.8	14241	14111	14030.8	13964.2	13951	13846	13724.8	13801.2	13724	13612.8	13585.2	13525.4	13525.4
534.631	43087.4	1043.16	16863.1	14906.5	14552.8	14414.4	14326.2	14234.6	14112.8	14076.8	13869.6	13940.6	13831.8	13897.6	13803.8	13829.2	13732.6	13658.6	13658.6
534.883	43124.3	1033.68	16983.4	14986.4	14623	14527.8	14391.6	14275.4	14225.4	14130.4	14190.4	14047.4	13942.4	13910.8	13823.6	13817.6	13847.8	13790	13790
535.135	43267.9	1035.02	17071.9	14948.3	14763.5	14595.7	14453.6	14373.7	14235.1	14227.7	14203.7	14142.7	14055.3	14076.7	14019.3	14021.5	13889.9	13820.5	13820.5
535.388	43214.9	1037.02	17062	15066.8	14741.8	14624.2	14449	14421.4	14285.6	14194.4	14116.2	14144.8	14040	13921.4	14027.4	13939.6	13943.6	13739.4	13739.4
535.64	43320.5	1041.36	17165.3	15076.9	14815.3	14693.7	14647.3	14422.1	14408.1	14325.1	14215.3	14124.3	14173.1	14101.7	14089.9	13991.7	14169.9	13888.9	13888.9
535.892	43425.3	1036.82	17290.7	15238.2	14904.6	14761	14571.2	14592.7	14413.8	14480.2	14406.8	14265.4	14331.6	14228	14181.4	14161.2	14079.6	14043.6	14043.6
536.144	43721.3	1036.22	17456.4	15420.5	15140.3	14902.9	14805.9	14726.7	14704.7	14583.3	14645.7	14412.7	14441.5	14307.7	14282.3	14280.5	14302.7	14224.7	14224.7
536.396	43855.5	1044.72	17597.8	15425.1	15154.9	14932.5	14925.5	14867.1	14768.7	14655.5	14662.5	14521.7	14545.1	14365.3	14481.5	14392.5	14278.1	14249.1	14249.1
536.648	43923.8	1035.86	17663.4	15582.5	15256.5	15127.3	14997.3	14955.3	14847.1	14787.5	14778.9	14716.5	14587.7	14485.7	14529.1	14490.5	14394.9	14470.3	14470.3
536.9	43915.8	1039.2	17713.5	15580.5	15193.5	15140.1	15056.5	14954.9	14843.5	14857.5	14788.9	14718.7	14636.7	14645.5	14602.3	14568.5	14470.7	14460.5	14460.5
537.152	44201.7	1038.26	17824.9	15757.9	15459.1	15280.5	15113.7	15082.9	15022.5	14899.3	14850.5	14873.3	14674.5	14770.5	14648.1	14708.5	14674.9	14554	14554
