#Wavelength [nm]	White Std.	Dark spec	0[s]	19.307[s]	39.359[s]	59.449[s]	79.534[s]	99.569[s]	119.606[s]	139.731[s]	159.762[s]	179.874[s]	199.916[s]	219.971[s]	240.047[s]	260.146[s]	280.297[s]	300.409[s]	300.426[s]
583.085	56828.9	1038.98	25609.3	24383.3	24106.6	23906	23774.9	23638.5	23446.6	23501.3	23415.9	23355.6	23336.3	23276.4	23286.3	23287.1	23303.9	23176.8	23176.8
583.327	57040.5	1036.64	25676.4	24423.4	24094.8	23924.9	23898.5	23696.7	23663.3	23585.7	23533.7	23420	23626.8	23447.7	23379.3	23384.4	23266	23280.3	23280.3
583.569	57120.2	1043.06	25786.6	24567.9	24230.9	24030	23901.4	23741.2	23792.4	23694.9	23521	23520.6	23497.6	23516.7	23411	23498.6	23324.6	23505.2	23505.2
583.811	57109.9	1042.87	25796.4	24521.8	24266.9	24190.1	23940.3	23906.6	23849.9	23642.9	23666.4	23544.2	23434.6	23457.6	23501.8	23482.7	23408.8	23393.5	23393.5
584.053	56905.4	1045.78	25701.5	24699.3	24202.8	23990.2	23949.5	23877.2	23803.5	23800	23632	23610.4	23479.2	23576.4	23479.9	23498	23570	23429.1	23429.1
584.295	56971.6	1038.22	25727.4	24636.2	24283.5	24059.7	23936.5	23792.2	23772.5	23712.1	23732.3	23674.6	23671.1	23489.6	23517.8	23590.1	23440.6	23455	23455
584.536	57205.2	1042.94	25893.1	24799.7	24365.6	24175.8	24114.6	24028	23815.4	23874.1	23814.2	23757.8	23768	23785.5	23681.4	23612.8	23606.6	23591.7	23591.7
584.778	56830.9	1037.1	25712.3	24571.1	24181.3	23985.9	23871.7	23868.7	23749.8	23733.9	23569.9	23697.2	23582.7	23530.6	23558.4	23427.3	23439.3	23380.7	23380.7
585.02	57065.4	1028.04	25901	24796.1	24369.1	24212.3	24065.1	24043.3	23845.7	23899.1	23796.7	23714.7	23781.1	23618.3	23653.9	23612.2	23685.4	23585.5	23585.5
585.261	56985.2	1032.6	25856.8	24696.7	24524.1	24252.1	24107.8	23994.5	23923.4	23908.4	23777.7	23716.1	23829.5	23673.5	23605.5	23601.9	23630.9	23569.4	23569.4
585.503	56861.4	1044.86	25816.6	24684	24332.6	24131.2	24003.4	23928.8	23832.8	23774.8	23771.2	23677.8	23598.4	23648	23578.1	23551.6	23511.1	23505.6	23505.6
585.744	57070.8	1043.52	25873.1	24763.7	24470.9	24276.5	24144.2	24029.8	23912.5	23849.8	23838.3	23757.7	23757.8	23665.9	23683.1	23685	23693.6	23657	23657
585.986	57011	1038.7	25786.8	24862.1	24479.3	24282.8	24082.3	23894.8	24112.7	23935	23789.6	23816.3	23718.7	23789.8	23652.2	23653.2	23588.2	23651.2	23651.2
586.227	57048.4	1042.82	25869.3	24859.6	24547.5	24334.6	24155.9	24019.6	23918.1	24007	23998.8	23815.4	23807	23784.7	23755.1	23752.8	23705.9	23628.2	23628.2
586.468	56743.5	1033.16	25817.7	24698	24517.5	24332.8	24141.8	23972.1	23825.8	23840	23889.3	23786	23675.1	23661.4	23753.4	23718.3	23727.1	23383	23383
586.71	56955.5	1043.98	25971	24856.3	24513.6	24263.3	24191.8	24053.9	24040.3	23982.7	23917.5	23865.8	23877.3	23813.7	23711.7	23807	23788.8	23714.3	23714.3
586.951	57022.2	1041.98	26000.1	24891.1	24600.6	24310.7	24208.1	24207.9	24028.8	24003	23984.3	23922.8	23713.4	23832.3	23725.7	23845	23829.4	23609.2	23609.2
587.192	56816.3	1039.52	25866.3	24703.5	24405.9	23994.5	24043.6	23984.6	23949.7	23865.7	23900	23830	23789.4	23717.2	23710.9	23642.4	23608	23646.8	23646.8
587.433	57027.4	1040.22	25904.4	24749.4	24416.4	24273.5	24122	24149.9	23985.3	23940.4	23913	23786.1	23903.5	23798.7	23718.4	23767.1	23757.5	23697.3	23697.3
587.674	57079.8	1035.36	25920.5	24767.7	24541.7	24374.1	24193.9	24166.1	24014.6	23874.7	23927.1	23935.4	24002.9	23811.5	23755.7	23780	23792.8	23760.1	23760.1
587.915	57031.7	1035.56	25946.5	24849.3	24546	24436.6	24163.4	24097.5	24113.7	23992.5	23801	23842.3	23816.9	23883.1	23784.8	23777.8	23891.7	23777	23777
588.156	57011.8	1040.3	25907.7	24870.7	24444.3	24318.9	24166	23956.6	24088	23965.2	23875.3	23873	23842.8	23772.7	23797.6	23758.7	23796	23721.5	23721.5
588.397	57185.8	1038.96	25978.5	24852.6	24570.5	24350.1	24343.9	24145.9	24106.1	23917	24014.9	23904.6	23964.6	23845.4	23826	23880.9	23772.4	23911.6	23911.6
588.638	57027.4	1039.38	25978.2	25084.9	24552.8	24432.4	24272.8	24139.4	23983.3	23937	24043	23856.1	23852	23864.2	23896.2	23776.5	23749.8	23917.5	23917.5
588.879	57029.9	1046.18	25945.4	24880.5	24562.7	24398.7	24311	24266.4	24107.3	23950.4	23959	23951.8	23977.2	23819.2	23893.2	23913.9	23794.8	23742.2	23742.2
589.119	57031.3	1040.84	25934	25059.6	24703.7	24487.1	24382.9	24279	24180.3	24169.9	24146.7	24007.7	24075.9	23943.4	24029.7	23998.1	23938.8	23865.4	23865.4
589.36	56912.2	1036.06	25973.3	24992	24610.7	24499.8	24403.1	24238.2	24121.4	24007.3	24024.2	23985.4	24057.3	23980.6	23981.2	23827.7	23868	23872.9	23872.9
589.601	56808.3	1039.68	25957.8	24952.2	24651.5	24442.3	24356	24226.8	24156.1	24088.2	24146.8	24069.3	24031.7	23973.1	23934.3	23903.3	23846.3	23861.2	23861.2
589.841	57084.7	1047.72	26095	25251.5	24783.9	24589.4	24582.5	24457.6	24360.3	24315	24176.7	24249.9	24227.2	24219.2	24062.2	24077.6	24108.9	24019.9	24019.9
590.082	56922.8	1039.64	26111.7	25064.6	24837.8	24524.9	24385.8	24314.2	24321.5	24269.7	24202.5	24264.9	24093.7	24051.3	24124.7	24001.8	23955.4	24061.1	24061.1
590.322	56989.8	1049	26005.1	25028	24697.2	24596	24548.5	24472.4	24380.1	24245.5	24295.8	24207.2	24201.2	24200.9	24135	24072	24086.8	24020.6	24020.6
590.563	57080.2	1044.56	26088.3	25225.1	24979.9	24698	24527.4	24408.3	24423.6	24217.7	24349.6	24154.9	24226.2	24140	24105	24082.5	24156.8	24078.6	24078.6
590.803	57030.4	1042.04	26068.5	25136.7	24834.6	24613.8	24442.4	24413.6	24395.7	24247.1	24187.6	24167.6	24110	24075.8	24130.3	24084	24146.8	24023	24023
591.043	56767.3	1042.14	25914.9	24887.2	24670	24447.6	24440.1	24329.1	24284.4	24235.3	24094.8	24141.6	24150.7	24015.4	24041.7	24018.1	24010.1	24000.8	24000.8
591.284	57019.5	1050.16	26084.4	25083.7	24816.9	24680.3	24427.9	24449.1	24414.6	24322.9	24341.6	24236.2	24240.4	24274.6	24155.7	24104.7	24063.3	24032.4	24032.4
591.524	57055.3	1040.81	25989.9	25177.1	24919.1	24697.5	24484.2	24614.7	24459.7	24425.7	24412.5	24360.8	24211.6	24203	24214.6	24273.2	24188.5	24202.3	24202.3
591.764	56915.1	1034.28	26013	25029.4	24752	24600.3	24633.4	24470.4	24466.3	24289	24345.6	24313.2	24211.7	24084	24185.7	24163.7	24130.2	24003.9	24003.9
592.004	56946.6	1038.2	26039.7	25030.6	24709.5	24743.8	24525.7	24463.7	24341.6	24273.5	24320.8	24293.2	24136.4	24030.9	24057.1	24159	24032.3	24024.3	24024.3
592.244	57264.7	1032.3	26227.3	25295.7	25020	24865.5	24794.9	24616.9	24579.8	24544.4	24434.3	24354.4	24447.2	24371	24282.5	24266.1	24349	24273.9	24273.9
592.484	56941	1033.04	26107.3	25228.5	24884.4	24752.5	24612.4	24550.4	24540.3	24360.1	24399.2	24274	24260.9	24199.1	24407.5	24138.2	24221.5	24192.2	24192.2
592.724	56942	1040.8	26132.7	25187.2	24930.2	24818.2	24622.6	24483.1	24500.5	24476.1	24447.6	24372.7	24407.3	24306.5	24268.5	24207.8	24153.1	24245.6	24245.6
592.964	57085.1	1043.38	26205.6	25317.1	25101.8	24905.4	24747	24620.8	24515	24376	24465.8	24400.7	24438.7	24212.6	24282.1	24197.6	24281	24206.3	24206.3
593.204	56932.8	1041.04	26099.2	25133.2	24977.9	24731.1	24724.4	24491.1	24513.7	24362.4	24439.5	24425.7	24393.9	24234	24277.7	24259.5	24219	24152.5	24152.5
593.444	56986.9	1043.86	26195.7	25161	25003.4	24789.6	24589.2	24589.3	24463.5	24574	24498.3	24350.4	24358.5	24408.2	24330.2	24303	24234.9	24221.3	24221.3
593.683	56887.7	1038.08	26224.5	25113.3	24934.8	24728.2	24621.4	24617.4	24566.5	24590.7	24447.8	24389.3	24461.8	24472.8	24267.7	24305.8	24348.3	24266	24266
593.923	56771.7	1031.78	26135.3	25152	24900.4	24780.2	24653.8	24673.2	24452.8	24552.5	24439.9	24347.9	24345.3	24317.2	24351.7	24244.1	24242.8	24103.1	24103.1
594.163	56677.8	1040.94	26066	25164.7	24964.6	24723.6	24619.1	24557.5	24556.1	24399.1	24463.2	24401	24354.1	24325.8	24236	24159.8	24167.3	24057.2	24057.2
594.402	56820.8	1037.34	26141.5	25267	25012.6	24718.9	24808	24641.3	24572.8	24499.5	24520.7	24544.2	24497.3	24405.1	24437.8	24305.7	24372.6	24320.8	24320.8
594.642	57009.7	1038.78	26247.6	25409.3	25046	24900.7	24798.3	24735.7	24604.4	24706.1	24646.4	24574.7	24475.8	24501.4	24412.3	24447.4	24483	24373.7	24373.7
594.881	56569	1046.74	26115.2	25142.3	24942.9	24772.9	24670.7	24668.5	24500.8	24360.2	24430.7	24465.7	24498.2	24347.4	24274.6	24378.6	24302.2	24200.8	24200.8
595.121	56787	1037.3	26218.2	25286.9	24974.5	24959.3	24793.8	24810.1	24658.7	24575	24527.1	24555.7	24587.8	24424.4	24401.2	24460.7	24365.5	24379.7	24379.7
595.36	56359.3	1050.42	26017.8	25148.1	24834.2	24813.8	24663	24565	24561.1	24414.3	24441.3	24468.2	24380.1	24244.7	24200.7	24428.3	24276.1	24381.6	24381.6
595.599	56424.7	1032.22	26146.2	25212.4	25051.5	24770.8	24750	24602.8	24522.3	24588.7	24487.7	24533	24389.1	24504.9	24378.4	24320.8	24303.2	24465.3	24465.3
595.839	56402.6	1051.16	26138.5	25199.1	24898.5	24914	24757.3	24628.4	24566	24584	24508.2	24421.7	24401.3	24637.9	24407.3	24417.2	24274.3	24265.9	24265.9
596.078	56346.7	1040.12	26053.5	25227.1	24956.3	24860	24706.6	24478.1	24693.3	24487.2	24415	24457.2	24444.5	24311.3	24502.8	24463.7	24305.8	24328.2	24328.2
596.317	56296.2	1044.06	26112.8	25353.1	25007.8	24931.5	24851.1	24639.2	24761.6	24559.5	24470.1	24557.5	24501.9	24404.8	24455.9	24402.3	24385.1	24372.9	24372.9
596.556	56317	1038.8	26063.3	25250.8	25095.4	24856.8	24752	24582.6	24572.6	24655.7	24582.1	24553.8	24453.7	24476.2	24589.2	24447	24422	24383.9	24383.9
596.795	56085.8	1031.78	26054.6	25268.6	24946.1	24835.3	24687.8	24696.3	24644.5	24625.9	24490.7	24390.8	24424.8	24348.7	24355.2	24388.6	24290.2	24394.9	24394.9
597.034	56044.2	1050.12	26128.1	25359.3	25079.3	24952.6	24764.6	24778	24669.8	24649.9	24542.2	24620.6	24445.1	24536.4	24501.7	24352.5	24484.5	24487.1	24487.1
597.273	55959.2	1042.2	26079.5	25354.9	25015.2	24919.6	24798.7	24753.3	24729.5	24604	24633.5	24475.5	24525.6	24607.5	24496.1	24416.6	24324.7	24298.1	24298.1
597.512	56142	1042.08	26200.4	25384	25201.6	25079.2	24954.7	24931.9	24770	24633	24689.8	24608.3	24642.2	24604.2	24573.9	24482	24571.6	24508.6	24508.6
597.751	55765.6	1034.5	26116	25334.5	25003.7	24876.3	24839	24744.1	24715.2	24650	24491.6	24592.4	24465.4	24472.9	24491.2	24470.6	24435.1	24478.8	24478.8
597.99	55746.3	1042.34	26032.5	25264.4	25019.2	24844.8	24767.1	24746.5	24637.7	24681	24610.8	24556.2	24635.7	24535.1	24437.6	24466.2	24415.1	24330.3	24330.3
598.228	55672	1037.86	25991	25204.9	25051.6	24874.9	24816.4	24764.1	24667.8	24529.3	24495.7	24608.7	24438.1	24468.4	24467.4	24367.5	24443.8	24306.9	24306.9
598.467	55700.7	1044.68	26034.4	25291.2	25005.1	24776.3	24701.8	24672.2	24655.9	24553.6	24563.5	24519	24437	24454.9	24322	24367.1	24378.7	24314	24314
598.706	55670.7	1031.71	26100.3	25360.9	25049.5	24930.8	24757.4	24739.6	24600.5	24681.8	24542	24400	24430.8	24434.2	24470.5	24348.1	24361.5	24404.6	24404.6
598.944	55256	1043.62	25863.8	25120.9	24856.3	24846.8	24626	24609.6	24485.2	24544.7	24476.9	24297	24348.5	24264.7	24288.1	24295.4	24287.9	24114.1	24114.1
599.183	55606.8	1034.46	26123.5	25338.3	25149.3	25031.5	24901.2	24795.2	24779.2	24743	24760.7	24590.4	24676.7	24521	24525.7	24540.3	24589.5	24504.7	24504.7
599.421	55481.6	1037.04	26074.5	25278	25056.3	24895.8	24831.7	24730.4	24663.7	24566.5	24574.2	24591.3	24656	24504.3	24380.8	24411.2	24517	24433.5	24433.5
599.66	55382.9	1036.68	25956.9	25278.6	24927.1	24968.1	24850.5	24881.6	24712.1	24618.6	24531.8	24519.1	24488	24438.4	24489.5	24322.7	24407.1	24540	24540
599.898	54986.2	1041.66	25867.1	25000	24928.5	24792.2	24554.4	24530.6	24408.8	24415	24445.7	24296	24401.1	24218.1	24305.6	24247	24201.7	24200.3	24200.3
600.136	55379.8	1037.62	26047.6	25254	24952.3	24982.8	24895.7	24772.5	24679	24660	24486.1	24562.4	24552.5	24358	24368	24474.4	24392.3	24330.2	24330.2
600.375	55087.5	1044.27	25840.8	25134.3	24945.1	24743.5	24803.7	24628	24533	24550.2	24526.9	24485.4	24467.1	24397	24343.9	24366.4	24376.2	24288.7	24288.7
600.613	55049	1039.33	25942.5	25250.3	24898.8	24815.7	24747.3	24663.2	24674	24538.3	24482.6	24386.9	24495.7	24397.9	24418	24320.9	24342.8	24407.1	24407.1
600.851	55059.1	1033.66	25906.3	25157.2	25002.6	24832.5	24697.6	24645.9	24430.2	24431.1	24456.5	24385.9	24363.9	24398.6	24321.4	24288.6	24369.7	24319.3	24319.3
601.089	54978.2	1040.32	25802.4	25016.3	24801.6	24815.1	24697.4	24491	24484.4	24456.2	24401	24353.2	24411.7	24303.2	24354	24317.8	24303	24256.7	24256.7
601.327	54932	1034.42	25738	25046.4	24687.9	24536	24595	24493.8	24402.7	24460	24294.9	24292.6	24320	24303.5	24234.9	24352.2	24174.3	24204	24204
601.565	54755.9	1036.3	25772.8	25041.7	24775.6	24658.8	24603.2	24591.4	24486.4	24462.3	24455.4	24365.5	24339.1	24319.9	24282.3	24264.6	24217.7	24192.5	24192.5
601.803	54790.1	1046.46	25809.8	24974.5	24802.2	24691.3	24630.8	24577.5	24584.7	24389.5	24498.5	24308.1	24382.9	24378.9	24234.1	24265.7	24209.7	24259.1	24259.1
602.041	54730.8	1038.56	25807.3	24968.1	24770.2	24791.1	24597.1	24526.2	24484.6	24417	24362.5	24309.6	24259	24266.2	24232.5	24298.6	24138.6	24288.5	24288.5
602.279	54477.6	1042.58	25723.9	24865.8	24893.4	24604.8	24572.3	24538.5	24352.7	24330.7	24239.6	24330.6	24195.4	24282.2	24211.7	24123.4	24015.9	24183.8	24183.8
602.516	54285.6	1044.86	25556.6	24837.2	24694.3	24538.2	24519	24369.6	24308.1	24203.1	24215.4	24150.9	24162.2	24054.3	24071.2	24107.5	24032.9	23910.3	23910.3
602.754	54336.8	1037.88	25624.1	24864	24736	24463.4	24456.9	24399.3	24349.8	24305.5	24334.6	24342	24111	24204.5	24225.6	24178.5	24132.3	24114.8	24114.8
602.992	54557.1	1039.3	25688.9	25031.8	24813.4	24762.4	24623	24522.6	24396.5	24427	24471.1	24421.4	24392.8	24355	24225	24280.3	24211.9	24194	24194
603.229	54359.2	1038.08	25584.2	24877.3	24614.5	24651.2	24460.7	24504.9	24330.2	24348	24389.8	24226.1	24380.7	24260.3	24243.8	24228.7	24173.7	24208.7	24208.7
603.467	54337.9	1048.12	25597	24839.4	24754.4	24497	24508.2	24405.2	24379.5	24410.7	24387	24366.5	24383.6	24312	24265	24176.2	24271.9	24043.9	24043.9
603.704	54050.7	1036.5	25526	24885.3	24639.2	24561	24531.4	24446.7	24303.5	24277.1	24222.4	24248.2	24211.7	24101.7	24207.6	24119.8	24130.7	24082.1	24082.1
603.942	53791.1	1038.08	25424.6	24755.6	24621.5	24401	24455.7	24265.6	24200	24269	24186.3	24137.8	24179.6	24083.3	24114.9	24132.5	24111.2	24106.1	24106.1
604.179	53754.5	1036.64	25406.8	24664.2	24656.6	24444.1	24388.5	24305.1	24132.6	24271.8	24201	24170.4	24068.8	24113.7	24082.2	24129	24116.5	24017.1	24017.1
604.417	53718.8	1029.1	25442.1	24750	24546.9	24462.6	24264.9	24195.5	24240.1	24201.5	24048.4	24110.7	24020.5	24143.9	24087.4	24015.9	24017.5	24086.2	24086.2
604.654	53347.8	1039.34	25231.4	24626	24458.1	24274.4	24198.9	24115.8	24137.5	24114.6	23931.5	24041.5	24007.4	23996.5	23902.5	23875	23888.7	23991.8	23991.8
604.891	53249.3	1046.92	25266.1	24495.7	24481.1	24197.3	24231.3	24129.5	24096.6	24010.8	23969.2	23979.2	23947.9	23995.5	23925.3	23915.3	23749.4	23893.6	23893.6
605.128	53178	1041.5	25280.2	24579.8	24260.6	24259.8	24144	24124.2	24034.5	23939.7	24062.4	23994.6	24004.2	23969.9	23955.2	23871.9	23769.5	23811.9	23811.9
605.366	53074.3	1033.72	25257.1	24582.3	24300.1	24233	24159.4	24161.2	24107.6	23950.5	24016.1	23930.7	23804.3	23866.7	23764.6	23889.1	23838.7	23807.3	23807.3
605.603	52953.9	1034.98	25167.2	24480.1	24226.5	24183.2	24127.8	24008.9	24006.1	23905.6	23848.2	23857.9	23952.8	23763.7	23801.4	23801.6	23805.9	23751.6	23751.6
605.84	52890.2	1040.66	25180.8	24496.3	24189.9	24075.5	24114.3	24038.3	24063.1	23927.5	23920.9	23825.3	23875.1	23772.1	23831.2	23791	23738.7	23692.7	23692.7
606.077	52871.3	1032.24	25168.6	24446.7	24168.4	24098.5	24003.3	24032.7	23917.7	23905.3	23801.6	23937.4	23882.8	23698.2	23819.7	23794.7	23812.1	23834.6	23834.6
606.314	52726.3	1035.1	25063.6	24304.3	24219.6	24094.4	23988.3	23904.1	23862.8	23771.3	23705.8	23732	23763.9	23649.9	23670	23634.8	23743.7	23565.6	23565.6
606.55	52451.2	1036.38	24873.3	24248.4	24028.4	23878.9	23808.3	23734.1	23821.9	23608.2	23689.3	23640.5	23696.9	23591.5	23637.9	23606.1	23505.4	23626	23626
606.787	52539	1040.08	24808.6	24228.6	23990.4	23968.6	23771.5	23848.4	23776.7	23779.4	23709.3	23691	23630.3	23596	23611.6	23615.1	23546.5	23563.6	23563.6
607.024	52127.1	1049.2	24715.5	24045.7	23874.9	23794.5	23718.3	23666.5	23512.7	23489.4	23596.6	23428.2	23402.2	23396	23413	23382.9	23356.5	23286.2	23286.2
607.261	52442.3	1032.68	24841	24254.6	24007.6	23945.1	23875.4	23792.5	23737.1	23773.8	23810.3	23651.4	23603.1	23523.8	23463.5	23558.1	23561	23552.4	23552.4
607.497	51833.8	1043.22	24570.3	23930.5	23567.8	23585	23569.6	23415	23433.5	23422.4	23477.7	23337.8	23387	23377.4	23284.8	23362.2	23270.9	23322	23322
607.734	51895.5	1041.04	24657.4	24067.5	23718.9	23722.8	23746.3	23579	23610.8	23602	23460.8	23458	23399.4	23483.6	23479.7	23348.6	23439.9	23368.5	23368.5
607.971	51579.1	1042.02	24565.8	23988	23880.8	23605.3	23626.2	23540.9	23488.7	23534.6	23398.4	23452.8	23422.6	23310.2	23383.6	23299	23245.6	23262.7	23262.7
608.207	51556.7	1038.9	24636	23933.5	23791.6	23704.9	23572.9	23581.9	23561.7	23368.1	23444.8	23439.3	23369	23328.8	23337.9	23223.3	23262.1	23265.2	23265.2
608.443	51133.6	1042.04	24438.2	23739.9	23589.5	23567.5	23407.5	23385.6	23370.3	23136.7	23236.5	23152.9	23203.6	23162.1	23238.2	23133.9	23135.1	23171.3	23171.3
608.68	51036.4	1035.98	24354.3	23637.7	23531.2	23522.1	23436	23251.7	23300.7	23187.8	23196.1	23232.6	23155.4	23008.1	23186.5	23189.3	23048.5	23131.3	23131.3
608.916	50958.1	1034.02	24263.9	23766.6	23558.4	23384.7	23273.5	23295.8	23175.5	23293.7	23210.7	23082.1	23151.2	23073.1	23002.8	23093.3	23014.8	23007.4	23007.4
609.153	51157	1039.42	24308.9	23755.3	23499.3	23484.1	23381.3	23324.7	23227.3	23174.9	23139.1	23186.2	23132.7	23082.6	23067.4	23052	23081.7	22961.9	22961.9
609.389	50645.8	1044.6	24108	23424.5	23366.6	23215.3	23164	23107.8	23190.1	22997.5	23097.1	22921.1	22923.9	22840.9	23001.9	22826.5	22856.1	22870	22870
609.625	50453.8	1045.62	24007.4	23391.5	23333.9	23252.9	23095.6	23143.7	23087.3	22988.5	23058	23032.7	22925.9	22789.9	22969.2	22748.5	22828.4	22833.9	22833.9
609.861	50501.2	1044.11	23991	23373.9	23311.1	23190.4	23116.2	22969.9	23008.7	22937.7	23077.3	22894.4	22956.6	22858.5	22916	22877.7	22730.3	22955.5	22955.5
610.097	50176.3	1032.98	23845.8	23243.1	23062.8	23014.9	23103.2	22899.3	22935	22893	22809.1	22785.3	22810.2	22720.4	22763.2	22663.4	22726.8	22729	22729
610.333	50189.8	1041.82	23698.9	23293.6	23073.2	23034.3	22816.2	22868.6	22778	22739.8	22772.6	22738.1	22684.6	22661.4	22630.4	22542.6	22533.3	22472.2	22472.2
610.569	50055.2	1045.38	23559	23249.3	23092.1	22957.3	22856.5	22943.1	22739.7	22741.6	22637	22580	22704.8	22557.5	22607	22620.2	22517	22575.5	22575.5
610.805	49745	1038	23520.1	23046	22993.9	22757.2	22677.5	22616.8	22565.7	22635.6	22535.5	22586.7	22474.8	22469.5	22540.7	22469.1	22410.9	22493.4	22493.4
611.041	49607	1036.58	23447.6	23070.4	22839.9	22799	22708.8	22700.6	22613.2	22553.6	22562.2	22530.2	22594.4	22482	22422.1	22453.2	22477.8	22497.1	22497.1
611.277	49611.7	1053.7	23396	22892	22850.1	22747.5	22734.5	22609.8	22613.1	22425.1	22576.6	22442.8	22476.8	22482.6	22395.7	22436.7	22431.4	22438	22438
611.512	49250.6	1028.32	23208.3	22721	22648.8	22490	22495	22397.8	22399	22384.6	22411.1	22329.2	22252.6	22253.4	22249.3	22247.2	22159.1	22244.6	22244.6
611.748	49265.4	1036.08	23204.6	22808.5	22584.8	22479.7	22400.7	22456.9	22280.4	22330	22295.6	22294.2	22328.1	22259	22306.5	22145.4	22212.4	22223.5	22223.5
611.984	48887.5	1040.04	23148	22615.7	22385.6	22410.5	22234.7	22307.8	22222.9	22123.3	22166.8	22115.7	22124.4	21950.4	22180.9	22089.2	22104	22079.6	22079.6
612.219	48926.3	1034.26	23087.4	22674.3	22452.8	22266.2	22229.2	22200.9	22136.5	22171.7	22249.5	22035.7	22133.9	22102.3	22074.8	22191.9	22086.3	22038.8	22038.8
612.455	48398.4	1036.88	22977.5	22398.1	22273.6	22030.6	22141	21904.3	21937.7	21963.4	21898.9	21878.4	21864.6	21817.2	21859.2	21779.4	21823.9	21876.8	21876.8
612.69	48310.9	1037.1	22922.2	22425.8	22339.4	22196.8	22103.1	22076.6	22031.5	21917.5	21923.7	21915.9	21838.8	21889.5	21820.9	21893.8	21865.5	21791.6	21791.6
612.926	48344.6	1035.54	22957.4	22438.9	22205.3	22034.9	22051.9	22008.1	22028.3	21964.7	21919.6	21941.1	22007.7	21895.7	21821.3	21894	21836.3	21929.7	21929.7
613.161	47799	1034.28	22605.8	22214.7	21989.7	21819.8	21900.9	21834.2	21825.8	21786	21717.8	21774.3	21612	21596.9	21562.4	21580.3	21475.5	21520.5	21520.5
613.397	48001.5	1038.28	22692.1	22135.6	22061.6	21980.8	21887.6	21836.9	21787.9	21800.5	21814	21755.1	21718.6	21672.4	21731.6	21609.4	21606.7	21584.5	21584.5
613.632	47569.4	1040.12	22512	22025.8	21809.6	21856.9	21692.3	21594.2	21657.5	21705.3	21531.6	21564.8	21613.2	21569.5	21511	21553.1	21452	21479.8	21479.8
613.867	47444.2	1042.3	22395.2	21952.8	21901.3	21634	21753.8	21600	21620.9	21434.6	21537.3	21531.1	21509.8	21473	21485.5	21425.2	21428.1	21355.7	21355.7
614.102	47215.2	1041.68	22327.9	21921.7	21729.7	21749.1	21647.5	21605.2	21534.7	21449.2	21490.9	21502.9	21453.8	21490.7	21391.1	21324.5	21295.5	21375.9	21375.9
614.337	46914.6	1037.4	22208.7	21789.6	21674	21548.8	21430.8	21428.8	21497.6	21413	21247.1	21393.8	21283.4	21274.4	21205.9	21158.4	21234.4	21177.5	21177.5
614.572	46566.4	1036.04	22010.3	21552.3	21580.5	21346.3	21160.8	21262.1	21196.9	21183.5	21098.1	21126.1	21042.5	21073.3	20962.3	21001.3	20937.7	20963.5	20963.5
614.808	46578	1040.9	21910.1	21370.1	21455.4	21315.9	21206.5	21222.1	21105.7	21072.1	21080.7	21101.4	21085.3	20894.3	21073.2	21015.2	21045.1	20917.4	20917.4
615.042	46258.7	1045.34	21855.4	21329.7	21331.3	21156.6	21040.7	21104.1	21089.7	21105.2	21092.9	20890.1	20953.9	20877.9	20906.9	20828.7	20814.4	20924.8	20924.8
615.277	46079.4	1036.8	21779.1	21215.8	21137.6	21138.5	20982.2	20930.6	20985.2	20836.8	20918.4	20993.2	20749	20756.4	20762.2	20815.8	20761.6	20697.1	20697.1
615.512	46114.9	1036.4	21779.1	21257	21098.8	21045.8	20972	21009.8	20942.4	20920.6	20875.8	20860.6	20859	20828.9	20792.4	20834	20779.2	20767.8	20767.8
615.747	45529.6	1032.34	21469.1	21052.9	20884.8	20898.4	20716.7	20635.5	20689.1	20693.9	20630.7	20582.7	20609.4	20578.5	20509.2	20497.9	20537.7	20545.9	20545.9
615.982	45585	1041.7	21547.6	21061	20891.8	20922.8	20758	20799.4	20795.8	20604.6	20672.2	20819.4	20576.2	20678	20585.6	20584.7	20684.8	20529.8	20529.8
616.216	45404.7	1039.58	21535	20922.8	21026.7	20787	20708.7	20815.4	20670.4	20687.3	20609.6	20699.4	20649.2	20548.6	20555.6	20539.8	20550.3	20615.8	20615.8
616.451	45093.4	1038.52	21277.4	20821.8	20668.2	20572.2	20527.2	20566	20456.2	20436.5	20455	20320.8	20330.7	20362.7	20352.8	20279.5	20307	20191.2	20191.2
616.686	44743.4	1040.8	21090.8	20638.9	20510.2	20449.4	20314.8	20322.8	20459.4	20276.3	20248	20251.2	20198.6	20279.7	20184.8	20202.3	20188	20186.3	20186.3
616.92	44641.2	1035.64	20990.9	20544.3	20321.3	20287.7	20223.5	20252.9	20291.1	20233.5	20322.4	20143.2	20067.3	20212.4	20147.3	20196.9	20088.5	20099.1	20099.1
617.155	44460.3	1040.2	20954.4	20524.9	20426.6	20342.6	20296.4	20343.4	20190.4	20175.6	20105.6	20123.6	20136.3	20122.9	20088.8	20013.1	20070.6	20075.8	20075.8
617.389	44278	1037.52	20831.6	20460.3	20243.3	20181.3	20266.1	20098.6	20011.5	20102.8	19983.1	20064.3	19963.1	19923.3	20002.9	20011.3	20047.3	19884.7	19884.7
617.624	43965.2	1034	20744.6	20193.4	20188	20050.3	20066.6	19985	20030	19878	19828.9	19846.8	19949.1	19850.4	19746	19812.8	19848.4	19690.4	19690.4
